錄音檔檔名,辨認出之客語漢字
ZM304Q2002_124,食著自家做个粄想起成過
ZM304Q2002_125,這碗粄仰子會印香入心咧
ZM309P2101_001,佢起性地啊
ZM309P2101_002,恁久無䀴著
ZM309P2101_003,𠊎轉來啊
ZM309P2101_004,你討去哪位
ZM309P2101_005,真得人惜哦
ZM309P2101_006,真得人慼哦
ZM309P2101_007,阿依猶吂轉
ZM309P2101_008,有閒正來尞
ZM309P2101_009,你夫娘真靚
ZM309P2101_010,拁電火關莫
ZM309P2101_011,駛車愛細義
ZM309P2101_012,坐飛機較緊
ZM309P2101_013,寒著愛戴嘴揞
ZM309P2101_014,你个位毋堵好
ZM309P2101_015,實在足難相信
ZM309P2101_016,勞力你个照顧
ZM309P2101_017,上課毋好啄睡
ZM309P2101_018,今日天氣真好
ZM309P2101_019,昨日無閒歸日
ZM309P2101_020,歹勢無要緊
ZM309P2101_021,得𠊎想一下
ZM309P2101_022,有人在屋下無
ZM309P2101_023,阿怙無在屋下
ZM309P2101_024,厥丈夫真緣投
ZM309P2101_025,歹勢攪吵啊
ZM309P2101_026,你愛攔時間無
ZM309P2101_027,有麼个問題無
ZM309P2101_028,你想到真周到
ZM309P2101_029,這站無閒麼个
ZM309P2101_030,你傷遠到位啊
ZM309P2101_031,𠊎愛睡當晝
ZM309P2101_032,請在這斡倒裡
ZM309P2101_033,五月節愛食餡粽
ZM309P2101_034,你个手機腳好
ZM309P2101_035,你个功課做好吂
ZM309P2101_036,𠊎會細義一兜
ZM309P2101_037,這個想法真誠好
ZM309P2101_038,會用無毋會用
ZM309P2101_039,你會無無問題
ZM309P2101_040,𠊎真愛食青菜
ZM309P2101_041,你愛啉麼个飲料
ZM309P2101_042,這雙鞋無幾合腳
ZM309P2101_043,臺灣不時有地動
ZM309P2101_044,這位毋會用食薰
ZM309P2101_045,天氣變到真涼爽
ZM309P2101_046,韶日晨早正聯絡
ZM309P2101_047,請問愛麼个服務
ZM309P2101_048,勞力毋使細義
ZM309P2101_049,𠢕早食飽吂
ZM309P2101_050,阿公在間底歇睏
ZM309P2101_051,阿依在灶下煮飯
ZM309P2101_052,請問哪位有便所
ZM309P2101_053,有失眠个問題無
ZM309P2101_054,祝福你量早康復
ZM309P2101_055,算較便宜兜好無
ZM309P2101_056,𠊎想討學做麵包
ZM309P2101_057,這個皮包係麼儕个
ZM309P2101_058,阿妹背書包去學校
ZM309P2101_059,阿姊真愛食菜頭粄
ZM309P2101_060,寒天北部不時落雨
ZM309P2101_061,毋好為著這來失志
ZM309P2101_062,係麼儕打來个電話
ZM309P2101_063,垃圾愛做資源回收
ZM309P2101_064,今日个菜口味仰子
ZM309P2101_065,𠊎昨暗夜失眠啊
ZM309P2101_066,佢愛照顧佢个阿依
ZM309P2101_067,麻煩你開電好好無
ZM309P2101_068,恁暗啊好去睡啊
ZM309P2101_069,阿弟在廳下䀴電視
ZM309P2101_070,𠊎逐晨早掃泥下
ZM309P2101_071,入來屋下內底愛脫鞋
ZM309P2101_072,坐火車愛先打車票
ZM309P2101_073,老儕坐巴士毋使錢
ZM309P2101_074,你按算在這歇幾久
ZM309P2101_075,請問愛仰子提票咧
ZM309P2101_076,請問收銀臺在哪位
ZM309P2101_077,𠊎討加一頂眠床
ZM309P2101_078,請問你哪位無快活
ZM309P2101_079,你這個症頭幾久啊
ZM309P2101_080,𠊎開食个藥得你
ZM309P2101_081,請問內科愛仰子行
ZM309P2101_082,阿叔毋會慣勢著西裝
ZM309P2101_083,慢慢子行毋使攔緊
ZM309P2101_084,恭喜發財新年快樂
ZM309P2101_085,請毋好在車底食物件
ZM309P2101_086,學生愛著制服去學校
ZM309P2101_087,阿伯蹛个樓屋有電梯
ZM309P2101_088,𠊎行去郵便局寄批
ZM309P2101_089,𠊎在十字路口等你
ZM309P2101_090,佢這擺用信用卡納錢
ZM309P2101_091,在網路買物件真利便
ZM309P2101_092,佢著新褲去外媽屋下
ZM309P2101_093,恁吵你仰子拄會核
ZM309P2101_094,今日个報紙你有䀴吂
ZM309P2101_095,共下來去公園運動啦
ZM309P2101_096,𠊎無閒到無閒挾掣
ZM309P2101_097,請問高鐵車頭仰子行
ZM309P2101_098,𠊎尿急想討屙尿
ZM309P2101_099,阿妹在洗浴間洗膴身
ZM309P2101_100,𠊎逐日騎鐵馬上班
ZM309P2101_101,上禮拜一歸日落雨
ZM309P2101_102,桌崠有六支燒水罐
ZM309P2101_103,紙箱內底有兩粒球
ZM309P2101_104,請問你識來過雲林無
ZM309P2101_105,猶愛幾久擱九分鐘
ZM309P2101_106,這本書攏總有五百頁
ZM309P2101_107,這領衫𠊎開五百箍
ZM309P2101_108,佢蹛哪位佢蹛新竹市
ZM309P2101_109,請問中壢火車頭仰子去
ZM309P2101_110,後禮拜五愛記得交作業
ZM309P2101_111,這滿九點啊十二點
ZM309P2101_112,佢在路上撿著七十六箍
ZM309P2101_113,𠊎屋下攏總有六個人
ZM309P2101_114,阿松哥四月初八討渡夫娘
ZM309P2101_115,後禮拜二愛考試你知無
ZM309P2101_116,你韶日幾多點討來五點
ZM309P2101_117,這西瓜幾多錢七十四箍
ZM309P2101_118,佢這擺買火車票開七百箍
ZM309P2101_119,請問這個拜六有空个房間無
ZM309P2101_120,韶日𠊎討坐頭枋車去鳳山
ZM309P2101_121,𠊎逐日一點愛䀴電視新聞
ZM309P2101_122,𠊎算一下攏總愛六百箍
ZM309P2101_123,你幾多歲啊𠊎今年四歲
ZM309P2101_124,超過六點啊吂到即算慢到啊
ZM309P2101_125,三十八路公車來啊較緊上車
ZM309P2101_126,佢正考著十六分爺哀真失望
ZM309P2101_127,請問你幾多號𠊎係八十號
ZM309P2101_128,這個幾多錢這個兩千八百箍
ZM309P2101_129,請問你對哪位來𠊎對臺北來
ZM309P2101_130,𠊎爸準備討去花蓮出差個半月
ZM309P2101_131,請問𠊎討去高雄愛仰子盤車
ZM309P2101_132,一斤正九十七箍定價數真實在
ZM309P2101_133,對這行路去火車頭愛行八分鐘
ZM309P2101_134,伸這兜歸下賣得你三百箍即好
ZM309P2101_135,𠊎今日慢到四分鐘得先生罵
ZM309P2101_136,坐捷運毋會用食物件
ZM309P2101_137,寒天著膨線衫真燒暖
ZM309P2101_138,請問遊客中心在哪位
ZM309P2101_139,請問愛去哪位領行李
ZM309P2101_140,請問係跳表算錢係無
ZM309P2101_141,請在下一個路口歇車
ZM309P2101_142,這係特價商品係毋係
ZM309P2101_143,會用算較便宜一兜無
ZM309P2101_144,請問這有免稅服務無
ZM309P2101_145,𠊎想討喊客房服務
ZM309P2101_146,請問你討辦麼個手續
ZM309P2101_147,結婚證人愛滿二十歲
ZM309P2101_148,今日有哪位無快活無
a0bm6c0wdy,路上正經講啊
a2q59n9mzj,這兜壁真偎哦即算係對𠊎和𠊎這嘛係莫擘心𫣆人做會到个團結作垺即會用啊
a3e20b4d1j,莫擘心𠊎這阿哥有真多个事頭愛做
aaf3vsmma8,毋知這有幾深咧
aanz2e9exe,怪奇啊係仰子在行動个時窗門會打開
acs2zgxxpz,好𫣆人行吂
ae4uc6pogs,假落皮即係𠊎係韓國鎮隊正式个配角形隊員真心色呢這係𠊎第一擺聽著韓國鎮隊有配角形隊員
agqq8z17uv,勞力毋過𠊎已經有團隊啊𠊎人有在保護大家安全啊好啊這若係你想愛恁即足緣好位
ajm157h64p,你人有危險你人該無聽著鑪卡講个𠊎人即攏蹛在大石脣下著啊著啊無著啊毋過這真危險水頭拄毋會核啊
alnv71fvsz,這滿請百里有危險啊𠊎毋著得事情變到擱較壞啊係係係𠊎得留證錢愛先上學生𫣆人攏做毋著啊大家事情變到有一兜麻煩呢
aoodpfzktd,好輪著哪儕討𫣆人這滿討賞个遊戲啊𫣆人已經尞過佢做人啊換你做佢
apk2pwi5w1,準備哦
aul96fpj2k,這係麼个
avlc877hn8,定著會捎著佢个交代你啊哦無問題這隻貓討長啊哦
axs8xj3ubs,來啦𠊎想這會係一個得大家了解昂國鎮隊个圓米任務所以打開攝影機因為𠊎人討用𠊎人个草器拁楓藪送去市哪昂國哦真好觀衆人定著會真佮意个
b1vslfjked,𠊎毋會得你人失望个愛去戰隊變身
b5vcwr69wo,遐天氣來真驚人細義哦大家拁這火山準備來爆發啊哦啊這兜惜頭獎會直接落入去屋簷前忒仰子這攏愛怪𠊎啦
b6vo4s8w23,情況若來若壞啊大家𠊎刻啊有掃名這條縫空對石頭條下腳撞過去若係石頭條無因為地動倒落嘛會行入去石頭圳內底聽好啊𠊎有一個計約
bd5dxc3k38,毋使你該講啦𠊎相信你無問係無問你總係會拁𠊎講愛仰子做著毋過你人係你人愛𠊎自家和一陣主人講事𠊎實在會鼻鼻掣
bdwlw3dllp,你知个即像𠊎等遐款物件對得這真難發生遐款事情
bg142urvrq,恁嗄攏毋會用破壞得人了哦佢
blav6bx4cr,啊愛去轉隊遐頁在啊
borae8k00y,毋會用經過講著英國戰隊䀴起來佢人已經在進行救援行動啊麼个佢人麼个時務啊毋會用
buccq2mwsg,𠊎無䀴佢無在做事時務昨日佢修理早期毋好个閒到路猶有早期四好个扡早期三好个輪早期二好个捩風包花麻吉冷氣洗手槽
bvr2ffkrx3,莫著急細子𠊎人即到哦
bxuzp4o1hn,起勢這間伙个頭下抓會利保數拁佢搶走啊真失禮𠊎早即知你人一直想愛該貨毋過莫擘心𠊎來啊有另外一個物件偎過來啊
bzgl2rntue,䀴雷蛇先生个動作電影哦足好个你這個主意𠊎人大家同意
c1z1h8o2ef,做這好大家這滿遐來伸厥个特利倉啊
c37igh1ued,𠊎準備好啊
c4ltqtgep7,𫣆人出發攔緊啊
c52uo4j0ir,大家𠊎無應該拁早期毋好使走𠊎驚來想討鬥相共老母阿叔真失禮𠊎拁你个手絡提走啊事實上阿弟𠊎想拁你回失禮
cagrpbx72b,你頭下講麼个你隨擱拁人掛碼無會堵控制器已經壞去哦
ccf5z9l34v,你等下翻蹛在夾穀盎國𠊎人个莊頭在泥下底遐大枷墀一定會造成傷害个𫣆人毋會用得遐款事情發生著無著啊
cd0j26ezto,前擺裡當你偎高白行車好个時係𫣆當會用對窗門入去遐若愛打開開關佢即會隨打開啊好來啦
cnopwijuf3,毋過建議用二十六個因子來算𠊎䀴這邊个行情會真危險毋過𠊎感覺𫣆人會用去試䀴望个
cplwdtpv3a,真麼个破啊地動个意思啦有幾嚴重毋會想壞啦毋過這間鎉會翕著這個筆頭筆頭猶有幾久會變去咧無幾久割一個地動歸個筆頭即會變去啊
csllciejyy,好團隊𫣆人討到位啊希望係恁𠊎頭那硬啊𠊎討食去毋會著力啊
ctgm0qnx3q,自由場尾當在七星機面上䀴著昂貴戰隊進行一件罕得䀴著个蜜蜂任務
cvabyrikfr,遐害个人个系統出現問題等𠊎來修理一下落雲你在做麼个啊大敢敢有人䀴著遐個
cvsd4kubnc,係毋會用怪𠊎戇怙啊必起提地圖个人即係你降無啊有人愛鬥相共啊足好个這係一個頭路
dbxk0nighh,細義兜遐兜兵差一兜仔打著小息你閃開架落皮你若鬥相共若壞啦好啊諾文拁佢人揪起來
dfgeg9thc8,各位觀眾𠊎係自由場尾在這圍核做現場个天坑定个報道水一直過起來啊𠊎無曉受水歹勢𠊎知這脣頭無猶正知𠊎會驚个時即會進入報道場大
dptflzp367,和人進前个草類無共發現个共樣提結你人放在樓空轉家會用拁房空撩到恁大恁緊个物件係麼个會用做到恁大開係家具定著一大真大大个家具
dxypverlod,足好个
e0kvfhsocd,你係講𠊎會拁佢人討轉去交道費
e5e3uc1lka,即係這個啊䀴起來會真偎哦屙壞啊屙壞啊
e5l2346tod,受著
e7q20thfco,大家加油𫣆人會用跈落門走去打開火焰臺進氣
efegm6s42l,猶會有一兜廢氣呢𫣆人會跌落去𫣆人討跌落去啊救命哦救命哦自由歇落來你哪會擱較壞啦正式來屋家
efmtbs0832,大禮啦得觀眾䀴望早期時害个戀愛啦你確定𫣆人个集行英文咧無要緊來一兜仔花式表演阿無有損失啊啦著無大概啦念念个念開始
egj20fdk1m,即一定會變𠊎保證你愛𠊎人離開這莫往想離開這個三坎个路即在水頭遐裡實際上猶擱有另外一條路得渴个另外一裡係牲儀長挾穀
ehkhlm60vp,𠊎愛擱較多个石頭遐兜相共無愛請拁𠊎兜耬狗
ei9dki9tgo,頭下敢係石不禮个人供𠊎𠊎毋係無歡喜哦真歡喜係無兩子輒偎嚟大家𠊎毋係挑持討得人驚毋過石頭獎偎過莊頭啊
enwq6dbnex,在𠊎計算出遐條路係兩背个圓呢足好个𫣆个人即有兩背个機會得觀眾知昂國戰隊有幾勇
eowclp7xx0,無問題
ep5zcr11zc,提結落穩嬰兒在石頭獎輪落來變真竳石頭个樣這係得遐兜石頭跳毋會核入去个方法在屋和石頭獎肚愛開一條路
es9zyh1mjh,𠊎保證好啦真歹勢𠊎無應該發性地大家𫣆人隨去面上集合𫣆人討分享𫣆人个辦法大裡啦得𠊎一個新个靈感阿怙
etc8d45au9,壞啊壞啊壞啊阿弟
evrscmrza5,見著你啊總算攔著
excwmfnqun,無幾著無幾著無著失禮你這係在遐無閒个啦捷巴里嘿討無䀴著大里啦嘿著車啊哈哈哈哈著𠊎感覺這擺係大里啦佮捷巴里影啊
f15nm1jnfj,遐係麼个
f3t9y2xag6,若係𫣆人毋係在出任務猶會真好賞个
f584d1zzgs,暈著攏安全啊鑪卡勞力駛巴騎輒擘核佢人集合起來好鑪卡𠊎人真緊即會在遐兜行安全呢
f6flbmub0q,畀頭
f71ki415y0,毋過後擺莫擱恁啊莫擘心落魂𠊎對這滿開始𠊎定著會乖乖个𠊎聽著愛講䀴起來你毋會擱做出危險个行為啊著𠊎會乖到像一隻貓共款
f753afjt7k,屙壞啊鑪卡若像在遐下腳手機正回答鑪卡啊𠊎想毋會著新學佢無在無攏用阿依花金剛所以無法度啊哦若係𫣆人
fbvepuz5qo,阿叔實在真成力好个系統修理好啊好啦𫣆人開始撩狗
fe6t5d5x6a,䀴起來冰上个蠟縫係枷落皮造成个
fffq6i8vcf,渡𠊎來有你人大家好運愛去選隊𠊎人即靠你人啊加油哦這係白行正號
fgo6wc8xbw,平原昂貴个貓屋係企在高高拈石大崠啊遐兜地動會得佢人倒落去𫣆人毋會用在遐款事情發生
fhgd7reu9q,扁手
fi4ztadm8s,大地得楊石頭屋嘛係愛拁佢供去安慰个所在拁你買冰𠊎討渡毋會核啊𫣆人愛䀴節早啊𠊎有一個建議熟絡袋
fjr7pgpp3y,𠊎人討轉去啊啊做到恁
fmyt2esxei,阿這個想法會用愛傷害著个人个交通工具無啦若係用𠊎个初期三學撩一條磅空得佢人好出來咧會用去㘝望哦下頭个成果仰子提結
fo8c6qosmd,𫣆人想阿望討仰子拁這場大火賣枵毋著係兩場大火風正得遐火炊香山坑个兩裡鑪客嘛尋著鑪贏个人啊大火一直偎過去𫣆人救佢人出來緊
fpd3j3kkhe,鑪卡𫣆人有麻煩啊破冰鬧起大海佢人會在遐兜海崠打山去受著好大家𫣆人同阿依發金剛鬥相共落水去救心𫣆人个腳手愛較緊个
fpxtrt3be9,阿𠊎一直在間講翕遐紙冷个物件啊有人想討倒在食物上無毋使勞力希望大火得佢个車兩陣錢會用到位咧麼个你麼个意思
frpxqrlfgt,會用和你翕相無好啊𠊎真樂意做這件事𠊎想討先和老文翕𠊎哦好啦仰子你會用翕相無𠊎嘛討𠊎嘛討
fscsqdrp4p,恁愛仰子得佢莫擱講啊𠊎有拁你講過𠊎子當火車當毋會落來个事無無恁準備定好哦遐兜真好賞个哦
fsrflmbvw9,𠊎䀴這兜色仰子插麼插毋會了
ftg9f56h06,這個星光枋放落去啊足係人今日好運哦
fvpn1zkpru,𠊎想佢講个係水無毋著大力啦猶記得你講過𫣆人愛拁歸條山靠莫正毋會用賣掉遐兜火無哦當然記得翕山山崠个色佢个領脣頭頭大个水園
fvtklht2ro,𫣆人愛試別個辦法毋會用个你人頭愛拁歸粒山攏靠莫正會用个達成遐個計畫𠊎無會得你行入危險內底拜託𫣆人會解決好這件事情
fwb88jh4di,提結猶愛幾久𠊎人轉過去啊
fwu7dg6u1a,足好个大家𫣆人無問題
g4ohe3l46y,王國前隊个金擊光線定著係路影个人好大家係比你个時務啊書舖區隨得人附近有路影个所在這跡位个樹林發生大火啊受著路客
g7syhrlh6k,𠊎个菜食幾佢壞去啊毋使擘心阿弟無麼个係事客機收毋會好个物件在這站時間𠊎會用鬥相共無
g7zktgcb4l,司機機𠊎交通工具咧造氣泥好个速度真緊佢猶有火煙代進器會用連得你加緊速度哇足好个𠊎愛做麼个啊你會用拁火焰蝦揇無即䀴開
g8b7w9yh6o,好啦𠊎試䀴望開一兜時間放輕鬆想䀴望石頭獎係燒洋去个石頭𫣆人會用𠊎拁佢問圖講底變成真丁个石頭啊
g8qk63na4j,䀴起來𫣆人个事頭勻神啊𫣆人正經愛歇睏一下哪儕有學習忍个𫣆人去賞火山高空探頭䀴麼儕跳到頭近這一定真好賞个毋過重點會真熱
g999zo8zjo,𠊎真緊即會拁佢人挶出來
g9yda4g8ri,等下打理啦
gbdow1i2td,𠊎个人討供歸下个翕照人鬥相共愛去全隊喊交流皮你遐會想討鬥九粒翕哪儕𠊎哦足好个𠊎个意思係比起講你人無想討愛𠊎人个鬥相共
gctasywi7e,天頂窯賞過去啊正好哦
gh1e4otboa,自由𠊎想討佮大家會一下毋著𠊎歪下攏吹壞去啊
gjp4g9t48y,拁𠊎表現供人記事个機會廢莫去啊阿麗嘛無人愛恬久啊哦若係恁𠊎來做有人愛恬久个機會
gooiivrb90,保持溫定𠊎在打拚啊你保持溫定
h6rri9ej1d,佢人敢係攏討落來這恁愛仰子拁𫣆鬥相共佢人駛早期一號偎過來啊生日哦
hc7169x301,幫佢轉隊變身
hf5ifhrsd1,這滿人嗄想愛肖牛乳
hgzueplu9i,猶擱翻到猶擱較勇係恁係斷落个一分子你人斷雞个時你會用完成一個人完成毋會去个事頭像講係起一條橋所以你人敢擱兩子咧
hj9oe0o22u,定著到仰子𠊎討跳過去提跳過去大力啊應討好好想想
hjrsq78ubv,你人無仰子哦𠊎人無仰子毋過煞不力來拁白鴨子好駛走毋會佢走毋會去因為𠊎有真好个計畫𠊎討喊素白旗素白旗𠊎講白鴨子好無仰子
hn8dw9yf07,大家緊去安仔不理事𠊎人來對付佮記人遐細義鳥毋會拁佢打壞去所以𫣆人鬥底討仰子對付一個物件咧歇日早期有一個頭特別个工人
hpudsj2i30,攏係手護者陸客報到若文兵士王國个英雄翕个手護者大力啦重臨王國个英雄猶係手護者大家好
ht8vdcz44f,𠊎即係人按佢針推扯到討死足好个書包皮做了真好𠊎人乜擪攏毋過白行正好無法度揜落來這車顧即討攏到三坑啊
hvle1fxcz0,阿哥這個人十年即過真多擺攏無成功得這個團隊招入去哈哈哈哈這聽起來攏像係假影个
hwivyzuyzg,𫣆人个王國戰隊無會拁𫣆人處理毋會去个
i114u0uagh,𫣆人這滿來合體啊
i16uo01vf8,𠊎走無去啊大家車巴利在石頭獎位个𠊎拁佢个圍牆塞得你人車巴利加油𠊎人來啊斯偎去攔人送遐兜行走
i5gsvu6njy,火焰
i8fkmslunz,𫣆人配合即好逐儕有時務攏人鬥相共𠊎人嘛係這滿𠊎愛你供頭尾遐隻翕拁佢渡去崩山面上莫擘心交得枷牢皮箭隊出著啊
iinqbmn48d,在這欄草區樹學有一支手影拁環境掃描器佢个輪一年生會用在特別个路面走足好个係在這隻蝦飆你个時務啊
iottgasz2c,麼个𫣆人用真緊个速度踅天坑个脣頭走𫣆人離路較罅空个時即會用變做尪依花金剛所以若係𫣆人个速度還能量會用个係啦無定著用背一度个過度來走
iqytlv3lub,頭尾一擺機會啊𠊎䀴起來驚會擘心𠊎拁你講過真落面啊無人比你落真有擱較會鬥演唱
isw3b6zzd2,勞力你人按佢轉隊若無你人𠊎毋知會變做仰子𠊎真落意供你自由毋過後次回請你在安全區別𠊎知𠊎知你講了著
iv8bae17d5,𫣆人遐有一擺機會
izzxqz7rd7,隨著你𠊎即走啊
j3jmfamqst,有人有麻煩啊準備𫣆人有任務啊
j4q8hf2ob7,昂國戰隊恁正經毋會用𠊎靠公平手段頭事白行遮好个
j5bv3x3ms7,醫生速度擱真緊
j9inq1a3d6,實在真慼𠊎本來會用降佢人出來落尾阿怙姊隊即會講哇哦你定著愛加入𠊎人个團隊歡迎加勞品毋過無佢人个出現
jjx2xw94fu,愛去選隊足好个足虧傷頭个人啊嘛順續留特別个禮物得你人
jk0o7pogaw,𠊎猶愛去餐食呢
jkuxjpbnk2,你講了著有請个人會送佢人去遐
jnz5wjk0wx,出現怪奇个步學這個步學和議會和烏黏骨恁雄个會議有關係無現時猶在鬥爭請問會用照時間表做事無啊當然會用啊
jt6p2j3mbc,在這根據風向和樹葉个度𫣆人愛在這做一條空紙線火正毋會燒到上裡去無毋著
jtu4o3gyxx,你䀴𠊎熟事這個翻真久啊𠊎人無聽著會䀴雙裡無信你毋過𠊎相信佢佢係𠊎个隊友嘛係𠊎个朋友佢講遐個畀頭會變
jye6pg6gwh,攔緊改國啦你人攏為著自家安國正來這个這兜地動嚴重个程度毋係單單一個揞雄有法度處理个所以議會決定你人五個人
k8e79gj6y3,失禮毋過𠊎講倒對啊昨擺這有遐兜細子个小心無有人想討和你人相借問係鑪卡鑪卡𠊎會用和你翕張相無
k96g9g0gyn,若無遐係麼个原因咧原因有真多心識結構問題地動
kdsfc2ibfm,水針𠊎無定著做事較毋會用恅救命啊遐粒石頭獎水針毋會用在沙漠裡提著實在真失禮因為𠊎想急正係恁
kgoxsyj5ha,因為猴係五樓傍空个恁正怪奇若係仰子啊傍空變做恁佢人一直動到位去鼻人昂國啊敢係鼻人昂國
kixu1fhbwi,你䀴愛去轉隊
kmspqz4ibs,勞力你大力啦𫣆人在天崠䀴著个舊舊信號這座壁頭䀴起來像囥真䆀阿𠊎拁若䀴著你人在這冤家鬥頭仰子啊歹勢啦鑪卡𠊎人有一兜賤毋著方向啊
kqb41jrkq8,天啊係𠊎鼻著怪味呢敢係失敗个臭味毋係啦係臭火煙个味
krm8vnci20,做禮好大家這滿準備好內容了全
kvnk199vu6,好啊
kvopd2fwy1,無定著麼儕所以你个意思係愛𠊎和番作垺合作係無麻煩你人啊大裡啦車巴裡你人跈𠊎來
kvsp5yg87o,係昂國戰隊攬車在遐提結係麼个情況䀴起來係有物件傷著攬鎖个鐵機啊啊阿妹真壞哦情況擱較壞啊根據𠊎个計算
kvzr32blde,𠊎討起一面石頭牆來當石頭獎撈出一頭狗即無問題啊想討贏啊𠊎會拁你䀴無咧拁你共齣氣揪起來
l0twfsh60i,好啦𫣆人出發啦
l18mku8h5u,你係哪儕大家好𠊎係捷巴里北點个土地真好啊一個天上天落个
l5i37wpfal,落雲䀴你个好隨來
l5z47kmxot,麼个又過來這兜戇子整隊戇人仰子即係毋見認識呢
l6vngy1p6o,真激烈咧
l7m4nmv5oc,紅燒紅燒跌落去啊好大家𫣆人這滿變神阿依發金剛安國傳隊敬神
lanof4ifl8,大傑你仰子啊
ldcxpydvqq,𠊎人真苦哦
lhl4fwc5mp,一兜仔都毋會燒係冷个冷茶這正經个災難啊啊大火遐個物件敢會用在你个茶包袖燒暖一粒燒風風个石頭獎費正
licbpikbsu,佢敢有歇睏一日過你講著重點啊𠊎無記得佢有離開過棚遮好个佢愛歇睏幾下日歇睏斯偎去你敢自家你想
ljynf76fuw,𫣆人愛一大垤樹頭教得𠊎行來分負責啊
lqsvobtsht,阿弟你係做麼个啊
lvpxhf7x32,哦講來聽䀴望若係你無佮意咧即像𠊎賽車比賽若係𠊎吹壞去咧哦切百里毋使驚講出自家个心聲𠊎人个辦法嘛無定著攏會用个
m35wg5ok39,無尤緊啦救援真緊即會到位
m3jycvpj51,𫣆人賞過𠊎頭愛个點飯个啊
m3wxkbnrvo,𠊎係自由床尾打安若玻璃絲為你做現場出寶這跡位出現一個滿足大个天坑
m669o42h7r,這正經足好个
m8bl69gv15,係貓變做阿依花金剛𠊎拁紅花吹得你人相信𠊎恁成大个家具人這敢係真个希望係真个大家攏靠个人啊準備好啊吂準備好啊
m9cps0h8jw,𫣆人超急退證開始
ma03ikm5j2,就𠊎知个魚鴻鴿个人若像攏有佢人頭愛个團隊成員毋過愛𠊎老實講𠊎自幼長尾總係對一個時行个郎較有好感
maf4j4ldce,毋使保心大哥九月黏時即來啊𠊎這滿即喊王國轉隊
mbwcukqlvv,𫣆人即無法度食著好食个物件像係茄茄粒阿姊見過甚至係好食个果子即像係淋過嘿哦失禮
mc0g6szut2,你人毋使驚𠊎真緊即會救你人轉去
mdguwon5es,灰心菇真靚哦著難怪灰心字會一直蹛在這個山坵內底
mdw6ij5lak,恁會用擱做一擺無
me1wu3uxz7,救命啊時間堵好大家
mfnf0lmv83,恁地面即會變真脆無法度支持陸地个表面即會發生這款事情地面即係塔路即會出現一個天坑來啦𫣆人擱較偎一兜𠊎討為觀眾拁這個空襲到擱較清楚
mftacwgdpt,佢使搭遐裡外紅色个白桌屋逐件物件攏有佢个圍牆𠊎講來想討有一兜扁火嘛大火
mh8rvx9skp,你講麼个必起哦好啦哈哈哈哈𠊎隨過去𠊎無問題啊
mi7o4252w3,自由會用得佢个觀眾䀴著个人个英勇表現你人知愛仰子得觀眾擱較肥富無
mi9bghqoli,有石頭个
mk4ucd1f9z,煙哪來哪歕啊加油安國戰隊𠊎知你會來改救𠊎人
mk6h3kvaob,攏無法度一變做做到鬥兵角討仰子九圓行動若像又愛堵著真大个困難歸日無法度拁歸鞋翕攏撬起來
mtyy8btlfb,𠊎係自由場尾當在現場出報𠊎人在天坑頭前為你做渡家个寶島實在真驚人自由你無愛在遐你想偎脣頭啊無要緊个鑪卡
mv8qk8r3gl,愛去轉去變身
mws8hb6mpv,恁你个機器現時在哪位佢對夾角戇國去啊討去尞一兜新个垃圾磅空𠊎拁佢喊做垃圾磅空係毋係正答對呢
myo2w7voh6,足苦个甘色个鞋得甘色个鞋實在係真慶哦勞力等係䀴著佢人个君靈會擱較慶騎哦
myyw1fhwm8,頭大討展起力量大力啊行動
n1ec4w7gci,等下遐若係落雲恁早期毋好个你人儕大家好𠊎係阿弟哦難怪幾時係你哦𫣆人愛落門隨入來
n3dlajtelj,你毋知哦恁𠊎臆這個所在真合
n5hrthqfv8,𠊎知啊來哦
ngga1o9kse,𠊎一直攏真勇即算對一隻翼來過馬个頸已請𠊎佮去自家做好事頭𠊎想講𠊎會用照顧好自家一直到位加入昂國隊變做團隊个一份子
njbwfl5ldm,係兩個模樣即好
njv7vrq4r8,做了好大家這滿𫣆人類䀴遐兜翕和番做伙尞兩子
nlun4j95fu,毋過你猶後落實講𠊎拁你講實在事害病真無心性个所以你無無歡喜哦無𠊎真歡喜這得𠊎拁強辦正好安親个理由
nmz8iap9ku,好大力啦計畫係麼个哦𠊎無確定若係講撈一條枋空來改變石頭獎个方向咧係會用个毋過所在咧愛鬥幾深𠊎即恁毋知啊
nwjcchoje0,因為遐時務𫣆人猶無棚正好定好愛得大家知𫣆人乜係真勇敢个因請恁較好賞到時務無連著𫣆人乜會有鬥相哦
nzg02vxefd,猶擱有落尾和提結𠊎人準備好啊
nzu23806pk,有像係遐個物件啊
o2lpxd7jmc,這下壞啊啦提結喊另外人來無問題
o3lfo6ed0x,䀴望𠊎𠊎个計畫幾日即攏無成功啊緊啊昨擺嚟你有麼个想法所以𠊎感覺歸氣个人即輒傱入去供人恁即好啊
oemjn104sj,毋過𠊎若又擱毋著咧
ogzdfn0aus,足病足著啊借料真好加落皮草猶毋會䆀
ohfksw3ihl,𠊎毋會用放手
oj52kh3rzi,毋會封在該個用品內底若無佢虛閒个花即無法度啊
ozv42kon6s,莫擘心你兩儕頭厲害个枷牢皮戰隊討來供出遐跡位个翕碼哈哈有意思哦在遐下腳有兩隻細隻翕毛定著無問題
