錄音檔檔名,辨認出之客語漢字
ZM304Q2002_019,毋使虧銀鬼過生半個月正會生都正正
ZM304Q2002_020,雄貌生都大夭涼三茶重試分蕹穀起來啁幼
ZM304Q2002_021,舊雄嫲會細針坐譴赴同認做烏倈好
ZM304Q2002_022,會擔在雄猫嘍下承認胎公
ZM304Q2002_023,香毛幼个香味精重會當做香精
ZM304Q2002_024,大油絲毋承淨在該下
ZM304Q2002_025,雄猫又打骨椊雙精師行家所晝好
ZM304Q2002_026,尤其臺灣食山个香茅油品質精順
ZM304Q2002_027,除在國際人數个反應
ZM304Q2002_028,該東西打在柱領地區涼味造會山坡地
ZM304Q2002_029,大部分得人匱匱來總畜貓總淨淨
ZM304Q2002_030,有一兜客厥贖在麼等人上桐花插一兜雄貌老睽
ZM304Q2002_031,家師分做食人家一種福業
ZM304Q2002_032,對家廳間遮有真大个幫助
ZM304Q2002_033,客家手炒麵粉喊做炒牛又喊做手炒
ZM304Q2002_034,分來係客家餔娘認人用鬼零外偷鬧
ZM304Q2002_035,白肥生虻乜正勝炒七老个總下菜這下冰做一款名菜
ZM304Q2002_036,聽講有一家人三祖所領流紙一儕做一日和豆
ZM304Q2002_037,有一日喊喊三星擺身面大嫂家擺割个梨牛賊嫂梨牛販
ZM304Q2002_038,厥牛姊早先造雞同割草厥飯淨菜豐沛雙做
ZM304Q2002_039,天年年輪坐二歲和豆
ZM304Q2002_040,若草頭原色疾呢三千牛疾加貴疾較有兜
ZM304Q2002_041,該張頭�歸棺掣去翼透翼透
ZM304Q2002_042,差毋早喊該雄个頭扶桿吵牛屎吂係真老賁
ZM304Q2002_043,第三年輪坐三座个和豆
ZM304Q2002_044,寧坐夜有茶暗智等頭目關吵牛屎
ZM304Q2002_045,雄雄雄坐掣家著生个幼蕹龍飛正眼掣時
ZM304Q2002_046,各加兜啊綑材從做普超
ZM304Q2002_047,頭尾滴厥滴頭油鹹米酒執編做大家相爭會食咧好菜
ZM304Q2002_048,臺灣係臺平樣貧竇个疫該島
ZM304Q2002_049,渡暱月亭不時有颱風尾來
ZM304Q2002_050,土匪聽坐去上背個公大風頭來
ZM304Q2002_051,歸臺灣个人鼻直撇恁恁
ZM304Q2002_052,尋去好等大風大烏都來
ZM304Q2002_053,若係光大風尾入來大家疾較緊張
ZM304Q2002_054,離咧厥屋當擲風搓番加咧厥屋下擲飛人一籮
ZM304Q2002_055,大蕹行高个蔬菜大麗大舞
ZM304Q2002_056,山崠冰山老沙跈樣个飛滿頭滿地
ZM304Q2002_057,埼玉撈毋會離加雙海肥都趕入來
ZM304Q2002_058,歸下遶熱人个目下頂大路冰真夠
ZM304Q2002_059,學校民同病冰毋動递打三冬个月愛舒快
ZM304Q2002_060,逐罩海芬較低日麼愛使走
ZM304Q2002_061,仰脣吐肺颱風拿來食尾做成人黏蟲个災害
ZM304Q2002_062,係毋係普通事無做好風災陣鼻
ZM304Q2002_063,童證加係已个原因
ZM304Q2002_064,毋過人類對大初應格渡開花正係偷大个眼影
ZM304Q2002_065,生哥有一坐巴公廟儕儕都公巴公巴報正令
ZM304Q2002_066,有一年有時个認空細虧球巴公
ZM304Q2002_067,第一个講巴公巴婆求恨保護生日尋早老母
ZM304Q2002_068,外祖㸐媽愁毋使目飛
ZM304Q2002_069,田景个光巴公巴婆
ZM304Q2002_070,肯愛服務人員盡做好跈𠊎愛抓五補
ZM304Q2002_071,第三個講爸講吾肯和父叔年尋著青蘭紅
ZM304Q2002_072,𠊎斯番便生濫爺翼个較緊講
ZM304Q2002_073,毋會用少年清早吾个便歪斯雄濫歪齊撇紅
ZM304Q2002_074,巴公跈坐頭那直緊在仰脣䌈
ZM304Q2002_075,愛仰脣拚爭好咧
ZM304Q2002_076,巴闊講毋使巴成𠊎來撇
ZM304Q2002_077,歸手講半夜落烏日時辰毋赴燥嫲餵生
ZM304Q2002_078,清早暖風下晝撇師傅直透𠊎討得
ZM304Q2002_079,萬粄離站毋知去麼个坪儘早食起來直想在食萬粄
ZM304Q2002_080,這細漢逐打歪罵烏下同人聽脫講絕得臼面喊起來
ZM304Q2002_081,櫃廳下擺好工人櫃灶下廳櫃空下做班
ZM304Q2002_082,球米做萬百米釣上空股一步下二年雪糟
ZM304Q2002_083,聽吂講做下直外人兩個
ZM304Q2002_084,細竇對一個細子認來講有較辛苦兜
ZM304Q2002_085,毋過等糾米做好擺有兩蠻慢擺會用食做燉
ZM304Q2002_086,輪佢來吂係赴佢个先祖阿這滿自家身家
ZM304Q2002_087,雙胞个認堵坐歇睏人有同費
ZM304Q2002_088,不時飛到月頭炸時分等行到財勢討來乜慢半
ZM304Q2002_089,正點坐空空个探柱做已下微淨淨
ZM304Q2002_090,斑頂都無秤成同舌有做做發尾起來
ZM304Q2002_091,仰脣爭好上牙相自自家來合做爭差
ZM304Q2002_092,國廳自家同手好做執委認證對網路尾底尋主尞參可
ZM304Q2002_093,問阿姨歸年有佢拈乜認
ZM304Q2002_094,一壺一壺个米來在內米粉咖啡勼好
ZM304Q2002_095,坐日晚各空打電火齊齊發个屎胐
ZM304Q2002_096,乜用來炒肥料等到肥料炒好
ZM304Q2002_097,晚擺吂差不著齊好啊
ZM304Q2002_098,頭擺製好个萬粄民生縣肥肥挨下定定
ZM304Q2002_099,會當雪毋過口甘無好
ZM304Q2002_100,虧請教阿姨貴人得坐个結果係逐儕滿板个事
ZM304Q2002_101,久久歪腳厥下迷症肥加迷症砸毋會齊得
ZM304Q2002_102,坐腎矮下定定眠爽肥肥地親幸
ZM304Q2002_103,歸朝脯內會打開窿雙胲各種地家土蜒勾垢正過採咧
ZM304Q2002_104,假勢也細寒對真多輸陣仰毋會企倒上
ZM304Q2002_105,食無歸撈胲做莫个糗米會硬來齊半粄
ZM304Q2002_106,這碗尞拐輸賤眼銀乜像荷草一擺破鬼个雞𬠖
ZM304Q2002_107,佢失敗原因𠊎出幸幸个走一擺
ZM304Q2002_108,這下知打擸个國情愛制衣脈个寬寬無人爛緊
ZM304Q2002_109,該愛狗狗个米獎費食一碗一碗狗狗
ZM304Q2002_110,加愛齊幾久个時間直齊幾久
ZM304Q2002_111,這兜合陣半竳都毋會得喊吾鼻
ZM304Q2002_112,頭尾齊七老个滿粄石其來得阿已歸人講會用
ZM304Q2002_113,這下正式成功啊
ZM304Q2002_114,小七擺在聖板板毋使過走走去來匱衰勢濫密个時間
ZM304Q2002_115,油隔油同享受自家好食个民事啦
ZM304Q2002_116,阿姨歸年贏草𠊎好做萬粄燒都喊毋敢
ZM304Q2002_117,七七分做麼个愛人麻煩
ZM304Q2002_118,𠊎恁過年講佢食雪坐慢粄个屎胐
ZM304Q2002_119,𠊎總係歸上起這細寒戴戴外嫲屋下
ZM304Q2002_120,在若跈在公个時跈球面打做下做半班
ZM304Q2002_121,等外石哥做炭桂樹切去番直葵米
ZM304Q2002_122,家事等洗手有無聽打夜烏个成份
ZM304Q2002_123,毋過也有認來蛇這滿自家會用照顧自家
ZM304Q2002_124,識坐自家做个板想去生狗
ZM304Q2002_125,這晚半仰脣會影響入神咧
ZM309P2101_001,過期生地啊
ZM309P2101_002,任久無拈出
ZM309P2101_003,𠊎展來啊
ZM309P2101_004,縈在膝這位
ZM309P2101_005,真定人餳
ZM309P2101_006,真敵人掣囉
ZM309P2101_007,阿姨這吂見
ZM309P2101_008,有幸正來尞
ZM309P2101_009,喊分仰真正
ZM309P2101_010,合定貨關賣
ZM309P2101_011,煮茶愛細義
ZM309P2101_012,坐飛機較緊
ZM309P2101_013,汗出愛堆靚竳
ZM309P2101_014,喊這位毋堵好
ZM309P2101_015,實在周難相信
ZM309P2101_016,勞瀝喊你照顧
ZM309P2101_017,上口無嘟飛
ZM309P2101_018,幾日停機真好
ZM309P2101_019,茶人無緪歸日
ZM309P2101_020,派細無要緊
ZM309P2101_021,逐𠊎想一下
ZM309P2101_022,有認答不吾
ZM309P2101_023,阿烏無打烏下
ZM309P2101_024,掛倉庫真圓透
ZM309P2101_025,大細吊爪啊
ZM309P2101_026,肯愛攬勢弇無
ZM309P2101_027,油布个溫度莫
ZM309P2101_028,肯相著真周到
ZM309P2101_029,離站無幸福个
ZM309P2101_030,恁相變都畢啊
ZM309P2101_031,𠊎愛飛當久
ZM309P2101_032,請待這斡頭咧
ZM309P2101_033,五月節愛雪暗種
ZM309P2101_034,喊乜手機勾好
ZM309P2101_035,係你功課做好吂
ZM309P2101_036,吾會細義已斗
ZM309P2101_037,這個想法真生好
ZM309P2101_038,會用無毋會用
ZM309P2101_039,係無係無無問題
ZM309P2101_040,若真愛食青菜
ZM309P2101_041,恨愛啉屋个飲料
ZM309P2101_042,一脣係無幾合久
ZM309P2101_043,臺灣不失油氣動
ZM309P2101_044,一晡會用雪粉
ZM309P2101_045,天氣變都真兩爽
ZM309P2101_046,上月清早正聯絡
ZM309P2101_047,請問愛不个服務
ZM309P2101_048,勞瀝毋使細義
ZM309P2101_049,咬酒食飽吂
ZM309P2101_050,阿公搭間底係窟
ZM309P2101_051,阿姨逐朝下鋸飯
ZM309P2101_052,請問這位有便所
ZM309P2101_053,一時變咧文弟貌
ZM309P2101_054,祖父恨兩走康赴
ZM309P2101_055,酸較肥義斗好無
ZM309P2101_056,吾相同好做麵包
ZM309P2101_057,你該鼻包係為啥个
ZM309P2101_058,阿妹罵死包苦好笑
ZM309P2101_059,阿姊真愛設彩頭粄
ZM309P2101_060,寒天北部不時老舞
ZM309P2101_061,毋好歸坐這來食酒
ZM309P2101_062,係為嗄打來一停罵
ZM309P2101_063,晡煞愛做組員𧊅手
ZM309P2101_064,幾人一菜口味仰組
ZM309P2101_065,𠊎昨暗夜食命啊
ZM309P2101_066,顧愛照顧貴个阿姨
ZM309P2101_067,麻煩你開天好好無
ZM309P2101_068,認阿嫲好孤輩啊
ZM309P2101_069,阿弟逐廳下嚟聽戲
ZM309P2101_070,吾突進走斯二下
ZM309P2101_071,人屋部下內底愛脫係
ZM309P2101_072,坐火車愛先打車票
ZM309P2101_073,老嫂做偎數毋使賤
ZM309P2101_074,喊安酸逐日係極久
ZM309P2101_075,請問愛仰脣替票咧
ZM309P2101_076,請問收銀大達這位
ZM309P2101_077,吾頭家一等民喪
ZM309P2101_078,請問喊哪位無開發
ZM309P2101_079,幸力个陣鬥幾久啊
ZM309P2101_080,額臺雪已幼打姬
ZM309P2101_081,請問哪一口愛仰脣行
ZM309P2101_082,阿蘇無慣洗做洗桌
ZM309P2101_083,綿綿子恨毋使懶緊
ZM309P2101_084,恭喜發財神明快樂
ZM309P2101_085,請毋好打茶底食米蕨
ZM309P2101_086,後線愛做支付匱好行
ZM309P2101_087,阿爸戴一樓屋有電梯
ZM309P2101_088,𠊎行匱郵便票幾撇
ZM309P2101_089,𠊎逐十字路口等你
ZM309P2101_090,歸禮拜用神龍卡納稅
ZM309P2101_091,搭網路微微間整理便
ZM309P2101_092,牯做辛苦苦外嫲渡行
ZM309P2101_093,忍吵係娘主堵毋係
ZM309P2101_094,幾日个報紙係有領吂
ZM309P2101_095,空下鹿鴻公面眠動啦
ZM309P2101_096,吾無恬都無恬挾錢
ZM309P2101_097,請問高鐵茶豆仰脣行
ZM309P2101_098,吾撓佢上頭烏漏
ZM309P2101_099,阿妹逐洗路間洗烏心
ZM309P2101_100,𠊎同人去特馬去送班
ZM309P2101_101,上禮拜一歸人老步
ZM309P2101_102,做童有溜佢手背骨
ZM309P2101_103,紙箱內底有兩粒球
ZM309P2101_104,請問現食㪐糕文明無
ZM309P2101_105,也愛幾久過九分鐘
ZM309P2101_106,一分死忍總有五把夜
ZM309P2101_107,一領衫合開毋罢球
ZM309P2101_108,歸臺這位歸臺神住死
ZM309P2101_109,請問尊律火茶豆仰脣匱
ZM309P2101_110,後禮拜五愛起底交作業
ZM309P2101_111,臨馬九點啊十二點
ZM309P2101_112,骨打爐相減出七十六箍
ZM309P2101_113,外戶下農村遊溜个日
ZM309P2101_114,阿松狗十月初別在肚分貓
ZM309P2101_115,後禮拜二愛靠紙係知無
ZM309P2101_116,係手語久等忒來毋得
ZM309P2101_117,你屎胐幾多錢七十屎箍
ZM309P2101_118,過一擺微火車票開直罩口
ZM309P2101_119,請問這個擺溜油空个房間無
ZM309P2101_120,手藝外脫做頭捧茶苦風煞
ZM309P2101_121,𠊎同人一等惡靈天師神問
ZM309P2101_122,𠊎算一下弄總愛六把箍
ZM309P2101_123,係幾多歲啊𠊎佢等四歲
ZM309P2101_124,炒過六點恁吂著七酸面肚啊
ZM309P2101_125,三十北路公車來阿較緊雙車
ZM309P2101_126,過正考坐十六分也愛真希望
ZM309P2101_127,請問係幾多號𠊎係八十號
ZM309P2101_128,這個幾多錢這個兩千百把箍
ZM309P2101_129,請問係對哪位來𠊎對臺北來
ZM309P2101_130,𠊎爸準備讀科花令出差過八月
ZM309P2101_131,請問吾頭哥高雄愛仰脣盼茶
ZM309P2101_132,翼滾正九十直球停駕鎖針實在
ZM309P2101_133,對這行路赴火車頭愛行八分鐘
ZM309P2101_134,成這兜歸下尾戴絭三霸球起好
ZM309P2101_135,若幾日愐著四分鐘逐色色脈
ZM309P2101_136,草捷病無用生米見
ZM309P2101_137,寒天做膨線衫真受暖
ZM309P2101_138,請問有客總神逐禮位
ZM309P2101_139,請問屙菇這位領行李
ZM309P2101_140,請問你个調表全件係無
ZM309P2101_141,請搭下一個路口係岔
ZM309P2101_142,知係特價雙品係毋係
ZM309P2101_143,會運算較肥義已兜無
ZM309P2101_144,請問你有面肺膚膚無
ZM309P2101_145,該箱頭含較放烏烏
ZM309P2101_146,請問係同篇文个收受
ZM309P2101_147,結婚承認愛滿二十歲
ZM309P2101_148,幾日有這位無匱煩無
a0bm6c0wdy,滷醋嗄間講
a2q59n9mzj,你這餅真罵囉自孫係堆𠊎喊𠊎連抹係嫲爸脣恁緊做撇著咧斷雞做覆紙包肚吾
a3e20b4d1j,買上上個日囉斯怕去買巴脣吾這阿哥有真多個細豆惡草
aaf3vsmma8,毋知這有幾深呢
aanz2e9exe,怪氣啊係娘子得行動乜事坐外搣打開
acs2zgxxpz,嗨囉𫣆人嗨吂
ae4uc6pogs,加老鼻青𠊎係戇牯前退正式咧肥過盡推變哈哈哈哈緊神神咧這下个第一擺跈著戇牯前退又肥過盡推變
agqq8z17uv,勞瀝毋過吾一間有團隊下吾人有打保護大家安正哪好啊若若係係上愛阿姪咒喊好乜
ajm157h64p,係人有危險係人敢無跈在路客講咧外人尋同逐逐大煞翕下坐啦坐啦無事啦毋過這真危險畀鬥堵無係啦
alnv71fvsz,你買淨巴力有危險啊𠊎毋知這書陣抨都過較壞啊係係係𠊎得留真正愛先上號洗係哪當早毋坐啊大家書陣抨都有兜麻煩呢
aoodpfzktd,好輪在人嗄在𫣆人人滿讀所个遊戲啊𫣆認一間尞个鬼做人啊滿喊做鬼
apk2pwi5w1,真鼻哦
aul96fpj2k,這係麼个
avlc877hn8,天坐分燒在櫃檸搞都係哪哦無問題這隻鳥在莊啊
axs8xj3ubs,內啦𠊎想這不係一個搭大家撈胲骨戰隊个綿米進步所以打開若正舉因為逐日在中逐日坐去較豐收生匱新下胲骨哦真好觀眾人聽坐會真加意
b1vslfjked,𠊎毋係逐下人得希望欸戇個整隊變身
b5vcwr69wo,該跈起來真驚硬細義哦大家該這火山真濞都爆發啦哦你這社長乜直接落入歸烏黏塵忒仰組這倈好乖𠊎啦
b6vo4s8w23,塵空拿來拿壞啊大家吾姬下一雙帽知吊縫空都射豆條下跼斷過匱若係沙豆條無一尾地動著咧吂會潭入去沙豆掌內頂天好啊吾有一個雞肉
bd5dxc3k38,毋使恨个講啦𠊎上身係無分係無分恨總係分厥講愛仰脣走坐毋過恨人係恨人愛𠊎自家喊一陣承認講數𠊎實在會疲疲錢
bdwlw3dllp,恬低七上月頂該款美景得得得得這真難發生該款數證
bg142urvrq,人生都無用破壞合計咧老哥
blav6bx4cr,安穀全堆逐夜菜啊
borae8k00y,無縫間過講在戇牯整隊拈起來歸日一間大陣行九邊行動啊某個歸日某个時步啊無縫
buccq2mwsg,硬盲黏矻無打早先屎胐昨日歸手里坐去毋會閒兜滷也有坐去四害一隻坐去三害一領坐去二害這風飽發罵佢冷去色手賊
bvr2ffkrx3,買草金細組惡人食都
bxuzp4o1hn,頭下儕分佢報數合位唱走啊真細理吾早識知係人意識上來个禾毋過乜巴成硬來啊有另外一個米絭抹過來
bzgl2rntue,領類紗先生个動作聽應歐晝會係你个志氣讓人大家同意
c1z1h8o2ef,做這好大家臨晚合合親厥个特理草啊
c37igh1ued,外親陂下
c4ltqtgep7,𫣆人盡發懶緊啊
c52uo4j0ir,大家𠊎無恁該加坐去毋好坐走𠊎加罔著兜上空老婦阿叔真食禮𠊎合等收勞忒走啊蘇食爽阿弟𠊎想合核歸食禮
cagrpbx72b,你頭下講麼个係水个個星關賣無法度空智去一間壞窟哦
ccf5z9l34v,係等下煩呆咧遽跍昂滾外年个莊透得里下得加大家去已忒會坐身爽好咧𫣆日無同大家看書去發展坐無坐啊
cd0j26ezto,赤背荔當係嫲哥划行抓學士係𫣆當會當衰坐門入櫃敢罅愛打開開管櫃車會隧打開啊好會啦
cnopwijuf3,毋過結義用二十流个銀珠來算吾若離別的行程乜真危險毋過若敢過愛日乜生該㓾若蕒咧
cplwdtpv3a,真會解剖啊地桶係借贖啦有幾黏蟲毋會傷壞啦毋過一間罅尾鞋坐在該畢豆畢豆還有幾久會貶虧咧無幾久過一個地桶歸個畢豆斯會貶虧啊
csllciejyy,好團隊𫣆人踏著飛啊希望係恁耐頭哪往啊耐在食坤無杈利啦
ctgm0qnx3q,坐右撞尾當罅七神佢明掃吟坐戇歸整隊正行一圈下哪吟坐乜逢一目
cvabyrikfr,加害𫣆等係同直繭蚊核竳耐來修理一下諾蚊係哪做發个啊阿大家敢有人拈草假个
cvsd4kubnc,係無忍歸𠊎戇路啊必去大地渡个月齊核核有脈啊有月愛兜上空啊晝好咧這係一個頭路
dbxk0nighh,生意斗該兜品差一兜下打草燒翕係閃開搞恁撇係若兜相共若壞啦好阿腦問加近舊起來
dfgeg9thc8,該筆觀眾𠊎係初一床尾逐領圍核桌閒座跈客頭屏道飛翼翼高起來啊𠊎無下收費不好意思𠊎知這免鬥無這正經𠊎會遽个食斯會進去報道座大
dptflzp367,還乜人真賤等窗裡無目過化核等樣忒結係人寰核撩空陣家無同厥挷空撩个人大人緊密緊係活个無同桌都恁大大係家去廳坐一大正大大係家去
dxypverlod,九號雨
e0kvfhsocd,係耐工𠊎會合歸人在正去加工去
e5e3uc1lka,借這個𫣆硬胸來會真包恁壞啊恁壞啊
e5l2346tod,收座
e7q20thfco,大家家又𫣆人會當耐勞猛走鬼打開火箭梯正去
efegm6s42l,這會留一兜廢氣呢𫣆入乜廢窗𫣆入在廢窗啊九命哦九命哦初九係落來係南部家家壞啦正時咧屋家
efmtbs0832,大禮啦逐觀眾迎往坐氣時害忍耐啦你靠等𫣆緊再進行一步呢無照緊來這兜下華西表演阿姆有損失啦啦錯無大大啦熱熱尾肚開始
egj20fdk1m,萋芝田會抨外報紙係來外人離開這買往上離開一個三家乜路七打比豆加咧斯直上也過有人愛一條路等揢乜人愛一項係成人掌厥姑
ehkhlm60vp,外孲屋客都會煞鬥該鬥相共無愛正經愛鬥摟狗
ei9dki9tgo,頭下敢係煞不離認同𠊎𠊎毋係無歡喜哦真歡喜係無兩子斜巴力大家𠊎乜挑知忒得人驚毋過嗄頭掌碼哥莊豆啊
enwq6dbnex,雙鴨雞酸汁該跳路係兩倍个位呢晝海吾𫣆二十九兩倍機會帶觀眾知戇牯串隊就敬總
eowclp7xx0,無問題
ep5zcr11zc,大雞挼蚊𫣆下沙豆掌連路來變真叮沙豆个樣這係帶合兜沙豆頭會合入肥个方法逐步喊沙豆掌肚愛開一頭路
es9zyh1mjh,惡暴陣好啦尋敗細𠊎無應該發心去大家𫣆人隨去民送一下𫣆仰會翻上𫣆人嘀片番大咧啦等𠊎一個死泥練敢
etc8d45au9,阿弟
evrscmrza5,這正係哪莊所你爛出
excwmfnqun,無幾多無幾多無斯失禮係若係該个無係哪啦車巴利係大毛黏做塔里啦嗨駛車嗨駛車嗨遽敢過禮拜係塔里啦个車巴利影啊
f15nm1jnfj,該係不該
f3t9y2xag6,若係𫣆毋係哪正義務若會真好爽欸
f584d1zzgs,盡觸都安靚啊路客你倈趖爬去斜爬嚟還過緊揪下去咧好路客吾人正經揪會逐兜去安靚咧
f6flbmub0q,畀鬥
f71ki415y0,毋過後擺買過𫣆買霸心那種𠊎對你麼開示𠊎天坐會𧊅𧊅𠊅天坐講黏起來係毋會過做至危險个行妹啊嗄𠊎會𧊅都像一隻貓共款
f753afjt7k,惡壞啊路客罅長定个下跔手搓成會打路客吾手無搓身後鬼毛蟻無忍忍阿耳花緊講素子無法渡啊若係𫣆人
fbvepuz5qo,阿蘇實在真生厲害欸係同你收理好啊好啦𫣆緊開始
fe6t5d5x6a,拈起來冰爽个粒蜂係假滷屁坐食欸
fffq6i8vcf,聽啊來主係人大家好兵安屋整隊外人識柯係人吾家祕哦這係伯行爭哦
fgo6wc8xbw,平日戇鬼咧貓烏係企得過講拈煞大肚恁多地動乜跌跌倒囉企𫣆日無同大家觀舒進發生
fhgd7reu9q,便士
fi4ztadm8s,大地得用沙頭烏麼係愛加過人久窺安陣个書寨加係敏得吾頭肚罔係啦係人安若節走啊吾有已个敬意輸到臺
fjr7pgpp3y,該人在展馗啊阿做到暗
fmyt2esxei,阿弟个上班無正係挲愛坐人个交通工具你看啦若係用𠊎坐去三號樓一頭楓空得歸人好斯來咧忒生去㓾妹妹下去愛秤囥兩組忒遽
fo8c6qosmd,係人上啊蚊在農地該裡撞大火乜仰毋著係兩撞大火方正該家火齊向山客兩壢路客愛尋在路領一日哪大火已萋過匱𫣆仰勼歸日出來緊
fpd3j3kkhe,屋家𫣆人有麻煩啊破冰鬧過大海歸日乜得該兜開籠打散匱收作好大家𫣆仰阿義發金港兜上公路去勼縣𫣆人得救手愛較緊咧
fpxtrt3be9,阿𠊎一起打緊講姓家姊零尾絭有人想討多得神尾送無毋使勞瀝希望大火逐暗个茶兩斤串會用著畀了無該係背家姻所
frpxqrlfgt,會總喊係翕相嘛好啊外姉老姊做這件事外相都先喊落問題你奈哦好啦仰脣嬰兒仰分翕相無
fscsqdrp4p,𫣆乳乳正逐顧乜過講啊哪有个係你講个外祖堂火車當無路來个細無無應正去廳後哦合鬥真好鬆啊
fsrflmbvw9,硬硬嚟兜屎仰一插麼插目漏
ftg9f56h06,這個成功枋放落去啊正係幾何百哦
fvpn1zkpru,吾相怪講个係鬼無毋重大地老厥企得係港股𠊎仰勞个歸下山空賣摘無額乜抺腰合鬥火無哦當認起得翕山山堵个色顧个寮粉條挑大个肥眼
fvtklht2ro,𫣆人來取撇个便法無種个係已偷合歸垤紗弄靠買正係正係大腎家个雞話仰會打撇還有一輩險內等擺討𫣆人乜改過好去𢯭手陣
fwb88jh4di,忒多吊去幾久外人轉過去啊
fwu7dg6u1a,治好个大家應無問題
g4ohe3l46y,戇牯針對今幾講成聽說係滷硬个銀好大家係表現得細步啊暑怕去隨得人赴困有滷硬个蔬菜收造路客
g7syhrlh6k,外產食具歸壞虧啊毋使巴脣阿弟無報个係煮白氣熟無好个米絭搭理插時間外婆仲兜張褲無
g7zktgcb4l,斯爬去𠊎交通工具咧坐二號速度針緊歸夜有火震推進去歸堵等帶喊加緊速度哇晝好咧奧𠊎愛作背个係無等加火抺腰若無精釀開
g8b7w9yh6o,好啦吾㓾若蚌開又堆時間放輕鬆上若蚌蛇跳掌係雙軟矻个蛇跳𫣆日乜做該較詭文度講低冰神真知个蛇跳啊
g8qk63na4j,拈起來𫣆人得洗透冰信啊𫣆認真緊來係睏一下人嗄離開志義呢𫣆認可爽火山高空潭透若乜嗄都透都透给這日頭真好爽咧毋過伸頭乜接認
g999zo8zjo,乳晶緊斯會合歸人咻起來
g9yda4g8ri,等下打理啦
gbdow1i2td,若恁熱都跔歸下係翕張人兜上空戇个針隊喊家老弟恁合麼上堂兜跔兜翕你嗄𠊎哦又好咧呃𠊎已速係必去講核人無上堂愛𠊎𠊎兜上空
gctasywi7e,聽張叫送過去阿正好哦
gh1e4otboa,初六𠊎想著該大家歸日行毋做外阿係歸行程壞口啊
gjp4g9t48y,飆喊九月佢歲佢會賣櫃啊阿林姆無人愛叮九啊若係恁吾這早有人愛叮九个佢會
gooiivrb90,包子分催吾等打拚啊係包子分催
h6rri9ej1d,歸人敢喊路頭落來這阿腦仰脣該恁兜上空歸人赴坐七號巴穀來啊生意哦
hc7169x301,江穀園隊變身
hf5ifhrsd1,臨馬人嗄賞燒油鸟
hgzueplu9i,吂啊煩都也過較煮係係斷哪一分煮係人斷佢咧食係乜用舌手个認舌手無虧个細豆像講係起意頭噭素理係人咸過兩煮咧
hj9oe0o22u,天笑在兩肚吾都跳過去踢跳過去大力啦佢仰過好上下
hjrsq78ubv,勞問大力啦係人無兩子好吾人無兩子毋過儕不禮得个伯行抓好手掌毋會歸朝莫退因為𠊎都真愛計畫𠊎在喊梳把去梳把去𠊎講伯行抓好無兩子
hn8dw9yf07,大家經過安納分禮數外人來屏風家去認加生意兜乜家鬼打壞櫃樹里𫣆緊鬥得同仰脣屏風一個米絭咧係人坐去有一個頭敨撇咧滾令
hpudsj2i30,落个手褲爪旅客報著挼蚊冰紙戇跍咧一耳翕个手褲爪大地罅松栗戇跍咧一耳後个手褲爪
ht8vdcz44f,𠊎七係人戇牯整隊全都渡手晝好咧書棚去做這真好逐日乜得亂毋過歇行正好無法度鞋頭來這車顧著都晾到三坎啊
hvle1fxcz0,阿哥臨个日食麵試過正都擺農無身股得離个團隊轉入櫃哈哈這跈起來仰脣係假影咧
hwivyzuyzg,𫣆人个戇骨全對無好分个𫣆人治理無虧欸
i114u0uagh,應二禮滿何合地啊
i16uo01vf8,𠊎走無退啊大家車巴力得挲頭裝備咧吾家貴个位相全地係人車巴力加有吾人來啊斯怕去懶緊伸个兜翕走
i5gsvu6njy,灶夜
i8fkmslunz,愛人肥下正好賣巴成交代家老弟整隊食座啊
iinqbmn48d,大力罅坐去十號有一斤手影該環境掃帥氣歸等一淰成乜有哪得忒撇咧滷末走晝海係得你正曉飆繪个師傅啊
iottgasz2c,外个𫣆人用正經个速度洗田坑个拂豆走𫣆人離屋家拉睏个時紙包用冰作阿耳花緊講所以若係𫣆人个速度還零量乜容係啦無忒吵種巴嘴嘟个過度來走
iqytlv3lub,頭門已擺佢會貓𠊎拈口甘會罵神𠊎該戲講過真都變啊無人畀人留箭油該較會鬥原狀
isw3b6zzd2,勞瀝係人安歸整隊若無係人𠊎毋知會抨做仰柱𠊎真老姊久恆坐又毋過休息會請其他安勇去位𠊎知𠊎知係光流亍
iv8bae17d5,𫣆應該有一百機會
izzxqz7rd7,隨著係吾得走啊
j3jmfamqst,有人有麻煩啊準備應有進步啊
j4q8hf2ob7,戇牯整隊恁正經無種𠊎可公平收斷頭數破行抓害
j5bv3x3ms7,禮成速度過正經
j9inq1a3d6,實在真賤𠊎分內會用九個日食來老尾戇牯正退斯會講哇哦係定做愛加二月日个團隊歡迎假老弟毋講無
jjx2xw94fu,安國全隊制好咧歸櫃場透个日啦吾身續阿溜忒撇咧禮物等係人
jk0o7pogaw,逐夜愛去產生呢
jkuxjpbnk2,聽講咧嗽有請人會伸櫃銀窟家
jnz5wjk0wx,食喊𧊅氣个符號這個符號含耳會含烏蚺滾含響个會議有關係無閒事也值兜正問無同著時間表做細無啊啊當願會用啊
jt6p2j3mbc,根據風險核事業尾路𫣆緊愛得這桌子頭空智線火爪無燒都喪咧櫃無毋錯
