檔名,客語漢字
DM203J2056_114.wav,這張相片係麼个所在這係新北市雙溪區
DM203J2056_115.wav,請問連江縣南竿鄉公所在幾多樓在一樓
DM203J2056_116.wav,𠊎愛轉苗栗火車停在第八月台愛遽遽去正毋會赴毋着
DM203J2056_117.wav,阿哥後日愛坐六點个火車去羅東出差
DM203J2056_118.wav,天光𠊎愛坐頭枋車去潮州車到站咧遽遽落車
DM203J2056_119.wav,請問南港火車頭仰脣去𠊎帶你去火車頭還多人哦
DM203J2056_120.wav,接送車會對本院駛到羅東火車頭在本院大門口坐車
DM203J2056_121.wav,請問你對哪位來𠊎對雲林來
DM203J2056_122.wav,吾爸準備愛去高雄出差個半月
DM203J2056_123.wav,佢一個人去南投打拚厥姆當愁
DM203J2056_124.wav,請問你識來過彰化無
DM203J2056_125.wav,請問𠊎愛去苗栗愛仰脣盤車
DM203J2056_126.wav,請問到金門愛駛幾久愛駛八點鐘久
DM203J2056_127.wav,到臺東大約還有幾多公里還有九公里
DM203J2056_128.wav,阿松哥八月十二愛討餔娘
DM203J2056_129.wav,一月二十九學校放尞該日來去看電影好無
DM203J2056_130.wav,根據政府个公告十一月十九放尞毋過前一個禮拜六愛上班
DM203J2056_131.wav,王先生你掛个係三月初三朝脣个門診
DM203J2056_132.wav,報名對六月初二起勢到七月初五為止
DM203J2056_133.wav,客語認證个認證日係十月二十
DM203J2056_135.wav,今年客家桐花祭對四月初十開始到五月二十四為止
DM203J2056_136.wav,今晡係拜幾今晡係拜四店項有買一送一个活動
DM203J2056_137.wav,你同𠊎看下今晡係拜幾今晡係拜六
DM203J2056_138.wav,下禮拜一愛考試你知無下禮拜五愛記得交作業
DM203J2056_139.wav,上禮拜二歸日落雨
DM203J2056_140.wav,拜三佢請假你代理一下好無
DM203J2056_141.wav,𠊎無戴時錶毋知這下幾多點這滿係十點
DM203J2056_142.wav,你天光愛坐幾多點个火車𠊎愛坐七點个火車
DM203J2056_143.wav,今晡九點愛開會哦請𢯭手準備資料
DM203J2056_144.wav,一點好食飯咧食飯前愛先洗手食飯後愛湯嘴
DM203J2056_145.wav,超過三點還吂到斯算慢到咧
DM203J2056_146.wav,𠊎逐日兩點愛看電視新聞毋好緊看電視目珠會看壞撇
DM203J2056_147.wav,天時轉好咧你等加有閒無五點共下來去運動
DM203J2056_148.wav,這下幾多點咧八點大家共下來去打鬥四
DM203J2056_149.wav,你天光幾多點愛來四點若等先食緊來毋怕
DM203J2056_150.wav,為着赴十二點看電視佢划飯划當遽
DM203J2056_151.wav,失禮哦請你天光十一點正過打電話來掛號
DM203J2056_153.wav,一百空一年度客語認證正式開始報名哩喲
DM203J2056_154.wav,小姐先生𠊎愛點菜𠊎愛點八號餐
DM203J2056_155.wav,你愛辦个業務在四樓𠊎同你𢯭手搤電梯
DM203J2056_156.wav,請對九號櫃檯脣項个樓梯行往上斯在二樓
DM203J2056_157.wav,門診間在三樓你坐電扶梯上去門診間斯在若左手片
DM203J2056_158.wav,九十六路公車來咧遽遽上車
DM203J2056_159.wav,若屋下个門牌係幾多號吾屋下个門牌係九十七號
DM203J2056_160.wav,老弟自溜都當聽話佢正考着二十八分爺哀當失望
DM203J2056_161.wav,請問你幾多號𠊎係二十一號
DM203J2056_162.wav,一斤正四十九箍忒等價數當實在較便宜兜好無
DM203J2056_163.wav,佢在路項拈着五十五箍
DM203J2056_164.wav,這西瓜幾多錢三十八箍
DM203J2056_165.wav,你掛个係五十六號愛先同你收掛號費六百箍
DM203J2056_166.wav,請你去藥局領藥若个號碼係四十四號勞瀝請慢行
DM203J2056_167.wav,你係七十七號等加喊着若號碼正請你去櫃台辦理
DM203J2056_168.wav,這索幾長六十七公尺這菜仰脣賣一抓六十九箍
DM203J2056_169.wav,檢查報告大約愛等三十七分鐘請你先坐一下
DM203J2056_170.wav,司機先生𠊎愛趕時間三十一分鐘會到無
DM203J2056_171.wav,好䟘床咧遽遽去洗面鑪牙齒還愛幾久過八分鐘
DM203J2056_172.wav,佢這擺買火車票買撇九百箍
DM203J2056_173.wav,這隻幾多錢這隻四千八百箍
DM203J2056_174.wav,佢去遶百貨公司刷卡買東西用撇五萬箍
DM203J2056_175.wav,桌項有兩支暖罐紙箱裡肚有四粒球
DM203J2056_176.wav,對這項行路去火車頭愛行六分鐘
DM203J2056_177.wav,這本書總共有七百頁𠊎算一下總共愛兩百箍
DM203J2056_178.wav,你幾多歲咧𠊎今年三歲
DM203J2056_179.wav,這領衫買撇𠊎八百箍
DM203J2056_180.wav,頭家雞卵一斤幾多錢雞卵一斤六十二箍
DM203J2056_181.wav,伸這兜歸下賣你四百箍斯好
DM203J2056_182.wav,𠊎聽講阿美著著五千萬个大獎有影抑無影
DM203J2056_183.wav,桌當久無捽塵灰當賁喊兩個人過去該片𢯭手
DM203J2056_184.wav,請問若屋家有幾多人吾屋家總共有六個人
DM203J2056_185.wav,𠊎今晡慢到七分鐘分先生罵
DM203J2056_186.wav,佢請假三日分頭家扣月給
DM203J2056_187.wav,請問到終點還有幾多站還有八站斯會到咧
DM203J2056_188.wav,若倈今年幾多歲吾倈今年九歲還得人惜哦
DM203J2056_189.wav,四斤牛眼毋知係忒多抑係忒少
DM203J2056_190.wav,頭家請五個細妹來拉生理
DM203J2056_191.wav,係愛掛號麻煩健保卡分𠊎還過繳兩百箍
DM203J2056_192.wav,三餐食飽飯食藥一日食三擺一擺六粒
DM203J2056_193.wav,這兩種藥毋好共下食愛間七點鐘正好食哦
DM203J2056_194.wav,愛注意喔這兩種目藥水請間三點鐘正點
DM203J2056_195.wav,你愛尞幾久𠊎愛尞八日因為阿舅愛討餔娘
DM203J2056_196.wav,吾等有九個人吾等想愛坐偎窗門个位
DM203J2056_197.wav,作文題目係𠊎若係有四萬箍想愛做麼个
DM203J2056_198.wav,夜市肚个牛仔褲一領正賣五百又靚又便宜
DM203J2056_199.wav,𠊎恁久嗽無停你哪時注意着這個問題兩日前
DM203J2056_200.wav,檢查好咧六日後正轉來分先生看聽報告
DM203K2001_001.wav,火黏蟲這幾年見到國曆四月中到五月初
DM203K2001_002.wav,係油桐花開个季節
DM203K2001_003.wav,同時又係𫣆等中部火黏蟲大出个時節
DM203K2001_004.wav,苗栗臺中偎山个所在有當多生理人
DM203K2001_005.wav,用日時頭賞桐花
DM203K2001_006.wav,暗晡頭探火黏蟲个活動來廣告
DM203K2001_007.wav,餳來臺灣各地个人客
DM203K2001_008.wav,在這段時間中部地區个觀光景點日日人尖人
DM203K2001_009.wav,也同這兜生理人个錢袋塞淰淰
DM203K2001_010.wav,滿山个油桐花開都白蓬蓬正經係當靚个風景
DM203K2001_011.wav,暗昏了後歸陣个火黏蟲又會帶分人客無共樣个享受
DM203K2001_012.wav,因致恁泥人客看花賞火黏蟲笑咪咪
DM203K2001_013.wav,生理人算錢也算去牙哂哂
DM203K2001_014.wav,火黏蟲對吾等這兜莊下細人來講實在無麼个稀奇
DM203K2001_015.wav,斯像春天開花秋天落葉恁自然
DM203K2001_016.wav,記得𠊎做細人該下
DM203K2001_017.wav,熱天食飽夜阿姆還在灶下撿揫
DM203K2001_018.wav,阿爹阿奶擎核葵扇在禾埕坐涼打嘴鼓
DM203K2001_019.wav,阿哥斯會帶緊𠊎同老弟捉火黏蟲搞
DM203K2001_020.wav,該當時个火黏蟲滿哪都係禾埕項斯看得著
DM203K2001_021.wav,成半下還會飛入屋家肚去在電火下飛來飛去
DM203K2001_022.wav,阿哥个先生識講古分厥等聽
DM203K2001_023.wav,講頭擺有一個細人當想愛讀書
DM203K2001_024.wav,毋過屋家當匱無錢好點燈盞分佢看書
DM203K2001_025.wav,佢斯走去捉當多火黏蟲張在細麻紗布袋肚
DM203K2001_026.wav,用火黏蟲个光來讀書臨尾佢大漢了斯當有成就
DM203K2001_027.wav,阿哥也想愛捉火黏蟲來做電火
DM203K2001_028.wav,斯湊𠊎同老弟共下去屋背个菜園捉
DM203K2001_029.wav,屋背暗摸胥疏還有真多吱吱嘎嘎个蟲𧊅噭聲
DM203K2001_030.wav,當得人驚𠊎同老弟揪核阿哥个衫尾
DM203K2001_031.wav,驚都毋敢敨大氣一步一步耐到菜園
DM203K2001_032.wav,看著歸菜園做下係𥍉上𥍉下个火黏蟲
DM203K2001_033.wav,比天頂个星還較多還較靚
DM203K2001_034.wav,吾等歡喜都咻咻滾暢都奈毋得
DM203K2001_035.wav,吾等捉著幾下十隻火黏蟲飆轉屋家愛同阿姆展寶
DM203K2001_036.wav,無想著阿姆一下斯喊吾等同火黏蟲放撇
DM203K2001_037.wav,阿哥毋肯𠊎同老弟也毋盼得
DM203K2001_038.wav,想同歸油紙絡个火黏蟲放在間肚
DM203K2001_039.wav,看有影毋使點電火無
DM203K2001_040.wav,阿姆講使毋得捉火黏蟲
DM203K2001_041.wav,遽遽同火黏蟲放撇啦
DM203K2001_042.wav,若無若等暗夜睡目斯會拉尿哦
DM203K2001_043.wav,吾等聽著驚拉尿分人笑
DM203K2001_044.wav,斯遽遽走去禾埕同火黏蟲放撇
DM203K2001_045.wav,看核一隻一隻火黏蟲𥍉啊𥍉
DM203K2001_046.wav,對油紙絡肚慢慢飛出來飛對暗暗个圍牆背去
DM203K2001_047.wav,第二日打早吾等三個做下無拉尿
DM203K2001_048.wav,對該擺起勢吾等也毋識過捉火黏蟲來搞了
DM203K2001_049.wav,這下愐起來實在愛阿腦阿姆个智慧
DM203K2001_050.wav,若無佢騙吾等講捉火黏蟲會拉尿
DM203K2001_051.wav,該當時毋知會分吾這兜損撇幾多火黏蟲嚟
DM203K2001_052.wav,阿奶个鎖匙在𠊎做細人个時節
DM203K2001_053.wav,阿奶个褲頭總係結一支黃銅色个鎖匙
DM203K2001_054.wav,逐擺遠遠聽著賣雜細个車來了
DM203K2001_055.wav,𠊎斯會三步做兩步行趕緊去灶下尋阿奶
DM203K2001_056.wav,阿奶在灶下煮食當無閒
DM203K2001_057.wav,𠊎看著阿奶同草結窿入灶空肚
DM203K2001_058.wav,灶空火真猛鑊頭𤊶𤊶
DM203K2001_059.wav,阿奶面紅紅歸間灶下香馞馞
DM203K2001_060.wav,𠊎同阿奶講阿奶遽遽啦
DM203K2001_061.wav,賣雜細个頭家來了在大禾埕等哦
DM203K2001_062.wav,大伯姆同四叔婆乜在該買當鬧熱呢
DM203K2001_063.wav,妳愛去看無今晡日還有賣阿奶盡愛食个滷朳哦
DM203K2001_064.wav,遽遽啦等下頭家斯會走撇了
DM203K2001_065.wav,阿奶笑瞇瞇同𠊎講聽著了
DM203K2001_066.wav,你看若口涎水溚溚跌哩*喲毋使恁趕緊
DM203K2001_067.wav,等𠊎同覆菜湯煮好正去拿錢
DM203K2001_068.wav,𠊎跈阿奶一路行到間肚阿奶打開鏡櫥
DM203K2001_069.wav,愛開拖箱个時節斡頭同𠊎講
DM203K2001_070.wav,細人出去外背等阿奶愛拿錢毋好入來間肚看
DM203K2001_071.wav,𠊎會尖在門脣偷看阿奶試著當生趣
DM203K2001_072.wav,𠊎看著阿奶在間肚對褲頭揙出一支黃銅色个鎖匙
DM203K2001_073.wav,卡一聲𠊎知拖箱打開來了
DM203K2001_074.wav,好空哩*喲這下有糖好食了哪
DM203K2001_075.wav,一𥍉目阿奶手項斯揢有銀角同幾張銀票了
DM203K2001_076.wav,又聽著卡一聲斯知拖箱又鎖好了
DM203K2001_077.wav,阿奶同鎖匙結倒轉去褲頭衫腳揪好勢
DM203K2001_078.wav,牽核吾个手共下到大禾埕來尋頭家買雜細
DM203K2001_079.wav,大禾埕鬧借借伯婆畜个細黃狗乜來鬥鬧熱
DM203K2001_080.wav,頭家看著恁多人啁啁滾生理恁好笑都嘴合毋密
DM203K2001_081.wav,阿奶在雜細車裡肚揙來揙去
DM203K2001_082.wav,揙著一雙粉紅色个拖鞋
DM203K2001_083.wav,還有一包糖兩支冰還過阿奶自家好食个滷朳
DM203K2001_084.wav,買著了後兩子阿奶歡歡喜喜
DM203K2001_085.wav,坐在門碫下緊食緊打嘴鼓
DM203K2001_086.wav,𠊎同阿奶講阿奶當好食呢
DM203K2001_087.wav,阿奶笑笑同𠊎講麼个阿奶好食係冰好食啦
DM203K2001_088.wav,遽遽食冰會溶撇了糖像蜜冰乜透心涼
DM203K2001_089.wav,滷朳鹹甘鹹甘倆子阿奶你一口𠊎一口
DM203K2001_090.wav,試著當幸福當滿足
DM203K2001_091.wav,阿奶个鎖匙搭搭陪𠊎二十寒暑
DM203K2001_092.wav,到這下逐擺在市場看著滷朳
DM203K2001_093.wav,𠊎斯會愐著阿奶該支黃銅色个鎖匙
DM203K2001_094.wav,一支細細个鎖匙結核倆子阿奶个血脈
DM203K2001_095.wav,一支細細个鎖匙串核倆子阿奶个親情
DM203K2001_096.wav,避暑木棉花正開過番婆花續核開去鬧榮榮
DM203K2001_097.wav,天時漸漸熱哩*喲這學期个考試總算也考煞了
DM203K2001_098.wav,原旦因致考來無理想心肝當慍悴
DM203K2001_099.wav,毋過一想著黏時斯係避暑放尞
DM203K2001_100.wav,𠊎斯同考試成績毋記得淨淨了
DM203K2001_101.wav,暢都硬硬愛飛起來哩喲
DM203K2001_102.wav,因致避暑𠊎斯愛轉莊下外阿公屋家
DM203K2001_103.wav,使得同外阿婆使妮使得拈蛇打𧊅滿園滿哪走了
DM203K2001_104.wav,𠊎係外阿公外阿婆在莊下渡大个細人
DM203K2001_105.wav,逐暗晡還愛外阿婆揞緊睡
DM203K2001_106.wav,到讀書正分爺哀接來都市戴
DM203K2001_107.wav,逐年七月初兩個老人家斯頭鉤鉤望𠊎轉去
DM203K2001_108.wav,厥等早都將吾个間房拚淨俐
DM203K2001_109.wav,鹹豬肉糟嫲雞也滷便等
DM203K2001_110.wav,鄰舍講吾外阿婆係戇雞嫲孵鴨卵
DM203K2001_111.wav,佢總係笑咪咪應講
DM203K2001_112.wav,不管外孫抑係內孫共樣係吾个寶貝孫啊
DM203K2001_113.wav,外阿公戴个係伙房屋屋脣有一窟大陂塘
DM203K2001_114.wav,陂塘脣搭一間寮畜鴨
DM203K2001_115.wav,陂塘肚還有阿舅前兩年放个草魚崽
DM203K2001_116.wav,今年怕使得釣草魚了記得舊年有一擺
DM203K2001_117.wav,落過西北雨个暗晡頭阿舅在廳下看電視
DM203K2001_118.wav,屋家个狗對緊阿舅个交椅下緊吠
DM203K2001_119.wav,貓个圍身也拱高高咕咕滾低聲緊噭
DM203K2001_120.wav,緊恅著係狗同貓在該冤家罵兩句了也共樣吠無停
DM203K2001_121.wav,佢順勢看往下阿姆哀哦
DM203K2001_122.wav,一尾拗蠻大尾个臭青嫲在交椅下
DM203K2001_123.wav,聽著阿舅大嫲聲喊歸屋家人雜手亂拳喊喊滾
DM203K2001_124.wav,毋知愛仰結煞正好還係外阿公較即靈
DM203K2001_125.wav,挱著壁脣个掃把三兩下斯將蛇哥逐走了
DM203K2001_126.wav,這下正知恁久來有看著鴨嫲孵卵
DM203K2001_127.wav,嗄無看著鴨子孵出來
DM203K2001_128.wav,單淨聽著半夜鴨嫲呱呱滾个聲
DM203K2001_129.wav,該尾臭青嫲斯係偷卵賊
DM203K2001_130.wav,外阿婆在屋背半山排種幾下蒲綠竹
DM203K2001_131.wav,禾埕前个菜園種兜菜
DM203K2001_132.wav,賣竹筍賣菜賺个係厥私伽錢
DM203K2001_133.wav,𠊎盡好跈佢上街路去市場賣菜
DM203K2001_135.wav,這係𠊎盡思念个客家味
DM203K2001_136.wav,外阿婆會偷偷㘝兜錢分𠊎做所費
DM203K2001_137.wav,𠊎知這係外阿婆个辛苦錢對點菜仁起勢
DM203K2001_138.wav,淋肥捉蟲細心細意照顧斯像對𠊎共樣
DM203K2001_139.wav,熱驚𠊎燒寒怕𠊎冷望𠊎靚望𠊎大
DM203K2001_140.wav,恁多年來這兜零星錢𠊎一個銀都毋盼得使
DM203K2001_141.wav,避暑係𠊎同外阿公外阿婆个期待
DM203K2001_142.wav,開學前个分離逐擺害吾等目珠紅鼻公酸
DM203K2001_143.wav,一年過一年𠊎緊來緊大漢厥等个頭那毛嗄緊來緊白
DM203K2001_144.wav,背囊也越來越瘟日日還係做到兩頭烏
DM203K2001_145.wav,希望外阿公外阿婆身體砸磳
DM203K2001_146.wav,等𠊎大漢賺錢分厥等做所費
DM203K2001_147.wav,光雞𬠖記得讀二年生該年連續漚雨幾下禮拜
DM203K2001_148.wav,雨落去人硬硬都會生菇咧直直到禮拜三朝晨正斷雨腳
DM203K2001_149.wav,當晝放學還有日頭花對賁賁个烏雲肚箭出來
DM203K2001_150.wav,大家都當歡喜排列行出校門
DM203K2001_151.wav,著緊水靴蠻皮个細倈斯起勢作怪涉水搞
DM203K2001_152.wav,泥漿水射去脣項个細妹同學吱吱滾緊閃緊跳緊走
DM203K2001_153.wav,笑聲咄聲罵聲鬧借借襯核轉好天个天時
DM203K2001_154.wav,大家个心情也像慢慢散撇个烏雲緊來緊開
DM203K2001_155.wav,𠊎同老弟轉到屋面前个楓樹伯公下
DM203K2001_156.wav,看著一陣細細隻大頭𢫦烏烏个魚
DM203K2001_157.wav,在路脣落雨過後个細水窟肚
DM203K2001_158.wav,泅來泅去當生趣吾等跍緊看看都毋記得好轉
DM203K2001_159.wav,阿奶等無吾等行出禾埕大聲咻
DM203K2001_160.wav,吾等正真毋甘願行轉屋家
DM203L2056_001.wav,同正開个花恁泥拗拗撇實在還孤盲
DM203L2056_002.wav,吾掃把放這項麼人同𠊎擎走咧
DM203L2056_003.wav,過年過節共葩人會共下來拜祖公
DM203L2056_004.wav,想著愛同好朋友分開厥心情當毋好
DM203L2056_005.wav,你想愛降服這隻獅怕無恁快哦
DM203L2056_006.wav,熱天到咧蟻公爬出爬入還得人惱
DM203L2056_007.wav,雖然係共屋人毋過逐儕性體無共款
DM203L2056_008.wav,灶頭鑊尾愛抺抺摸摸个事有當多
DM203L2056_009.wav,隔壁个阿明頭大家都講佢當狡怪
DM203L2056_010.wav,厥圍身裙久無洗咧看起來當屙糟
DM203L2056_011.wav,厥个公司包山包海麼个頭路都做
DM203L2056_012.wav,一頭樹頭愛探來深樹身正紥得穩
DM203L2056_013.wav,這新出个糖毋知食起來味瑞仰脣
DM203L2056_014.wav,若係愛入人个間房愛先𢼛門
DM203L2056_015.wav,為著屋家大細个食著佢拚命賺錢
DM203L2056_016.wav,若係同先生打白講佢毋會處罰你
DM203L2056_017.wav,搣歸日還搣毋得好愛仰結煞正好
DM203L2056_018.wav,雜貨店毋單淨賣雜貨也賣人情味
DM203L2056_019.wav,落大雨無帶遮佢盡命走一路轉
DM203L2056_020.wav,大乘佛教中菩薩同羅漢係有差別个
DM203L2056_021.wav,客人煮食一等慶炒个炒肉一等好食
DM203L2056_022.wav,阿爹阿奶揇孫祖孫三儕都笑連連
DM203L2056_023.wav,有人講錢鼠緊叫怕有錢入息哩*喲
DM203L2056_024.wav,厥姊正結婚喊姊丈還喊毋慣嘴
DM203L2056_025.wav,這禮拜逐日加班感覺頸根硬硬
DM203L2056_026.wav,若這空口毋好打著水無斯會發紅
DM203L2056_027.wav,飲食無正常早慢身體會出問題
DM203L2056_028.wav,時間毋會倒退事情過撇斯算咧
DM203L2056_029.wav,堵著熟事人愛相借問正有禮貌
DM203L2056_030.wav,今這下个人大半用手機看新聞較多
DM203L2056_031.wav,這個人單淨賣嘴花會倚恃毋得
DM203L2056_032.wav,包袱先裝便來毋好到時緊拚拚
DM203L2056_033.wav,阿爸請媒人婆去阿碌伯屋家講親
DM203L2056_034.wav,這下醫學恁發達定著無問題啦
DM203L2056_035.wav,愛先亼粄正使得打菜包同惜圓
DM203L2056_036.wav,這決定無法度過變咧總講斯係恁泥
DM203L2056_037.wav,準講走無路去乜使毋得去偷去搶
DM203L2056_038.wav,落恁大雨恁好彩堵著阿叔載你轉
DM203L2056_039.wav,頭那毛若係烏金留長留短都好看
DM203L2056_040.wav,佢兩儕鬥股愛開一間便利商店
DM203L2056_041.wav,佢囥在門後背䀯核按算愛捉賊
DM203L2056_042.wav,這方案好斯好毋過還愛考慮一下
DM203L2056_043.wav,聽著係毋使錢个大家相賽去參加
DM203L2056_044.wav,上擺跌倒傷著个位還略略會疾
DM203L2056_045.wav,鹹菜愛封好勢來毋好分佢臭風撇去
DM203L2056_046.wav,經過千辛萬苦佢總算考著法官咧
DM203L2056_047.wav,屋愛起來好斯愛使錢喊人設計
DM203L2056_048.wav,昨暗晡發夢考著一百分還暢哦
DM203L2056_049.wav,李鹹係梅李桃這兜餞糖做出來个
DM203L2056_050.wav,做麼个事情都共樣好頭好尾正圓滿
DM203L2056_051.wav,日時頭被骨拿去晒睡目進前愛先入被
DM203L2056_052.wav,下禮拜愛掛紙去風水該項同草伐伐嚟
DM203L2056_053.wav,銀樓个金條已餳人大家看去目金金毋想走
DM203L2056_054.wav,這站緊落大雨造成已多山走山當危險
DM203L2056_055.wav,先生講佢生來恁幼秀可惜寫字恁潦草
DM203L2056_056.wav,仰脣會恁毋係款敢在街路項駛車駛恁遽
DM203L2056_057.wav,阿姆同阿姑已有講親暱暱像姊妹个樣
DM203L2056_058.wav,老弟走去間項囥緊又毋出聲害人尋上尋落
DM203L2056_059.wav,頭擺人斷水用泥現下人斷水用紅毛泥
DM203L2056_060.wav,老妹嫁去臺中个上背兩年咧毋識轉外家
DM203L2056_061.wav,割一日禾落來歸身虐削遽遽來去洗身
DM203L2056_062.wav,這包垃圾愛遽遽拿去擲若無驚怕會生蟲
DM203L2056_063.wav,這下个學生對讀小學起勢都愛學英文
DM203L2056_064.wav,這工程進度恁慢頭家指示期限內愛改善
DM203L2056_065.wav,戲棚頂个阿旦緊同棚下看戲个人打眼拐
DM203L2056_066.wav,佢做毋著事情恬恬分人罵做下毋敢應話
DM203L2056_067.wav,佢四點斯到棒球場離比賽開始還早哪
DM203L2056_068.wav,𠊎斯同你講正經个毋好恅著係講笑个
DM203L2056_069.wav,佢瘦夾夾手脛恁幼一撚斯會斷撇个樣
DM203L2056_070.wav,禾埕項晒穀係有看著細石頭斯順續拈撇去
DM203L2056_071.wav,割草个時節愛細義兜正毋會分禾鐮割著
DM203L2056_072.wav,老妹求求乞乞拜託阿姆分佢畜㸐毛蟲
DM203L2056_073.wav,當晝个飯包放在電鑊肚到今還溫燒溫燒
DM203L2056_074.wav,畜細人毋好忒縱係縱過頭斯拗毋轉咧
DM203L2056_075.wav,毋好對爺哀恁惡細人看著斯會有樣跈樣
DM203L2056_076.wav,佢慣勢著長褲腳脛長期無晒日頭白雪雪
DM203L2056_077.wav,戴在該個所在自由安樂過日像天堂个樣
DM203L2056_078.wav,阿伯姆生來福相福相看䟘來已好命个樣
DM203L2056_079.wav,做鬧熱个時節戲棚脣會有人賣鳥梨糖
DM203L2056_080.wav,阿財哥禮拜日割一料豬肉去看厥外阿婆
DM203L2056_081.wav,恁久無看著你吾等大家人都真想你呢
DM203L2056_082.wav,今年肖豬个犯太歲愛記得去安太歲哦
DM203L2056_083.wav,這下人大體坐車出門尞當少遶尞看光景咧
DM203L2056_084.wav,愛用个東西全部便便人員一到斯使得開工
DM203L2056_085.wav,坐捷運个時節當多人都會低頭畫手機
DM203L2056_086.wav,臺灣三百一十九個鄉鎮各各都有厥特色
DM203L2056_087.wav,該狗正洗好身又碾地泥碾都屙屙糟糟
DM203L2056_088.wav,讀書愛趕後生若無記才會越來越退步
DM203L2056_089.wav,無腦屎係無恁簡單个事你到今還看毋真
DM203L2056_090.wav,厥爸有已多兄弟因致佢有當多叔伯兄弟
DM203L2056_091.wav,細人起豬嫲癲目吊吊愛遽遽送去醫院
DM203L2056_092.wav,老妹朝脣䟘床吂洗面目屎當多
DM203L2056_093.wav,往時醫學無恁發達想愛壽年高無恁該
DM203L2056_094.wav,佢有長短腳因致一隻鞋愛做較賁底个
DM203L2056_095.wav,阿伯正出院身體還弱弱毋好去做粗事
DM203L2056_096.wav,這兜奸雄食斯走第一做事斯瀉淨淨
DM203L2056_097.wav,佢含緊糖緊講話口涎水緊噴還無衛生哦
DM203L2056_098.wav,細嬰兒哇哇滾又毋想食乳怕係尿裙溼咧
DM203L2056_099.wav,肉氣一下食忒多可能會胃腸消化毋好
DM203L2056_100.wav,你提出个要求忒多無法度全部答應你
DM203L2056_101.wav,掌店个人頭磬磬搞手機連人客入門都毋知
DM203L2056_102.wav,下晝頭正做事个人較少車枋斯放冗咧
DM203L2056_103.wav,做麼个事情都愛愐頭愐尾觀前顧後正妥當
DM203L2056_104.wav,兩公姐同心協力創造幸福美滿个家庭
DM203L2056_105.wav,傷著血筋血流血汀愛遽遽斷血較要緊
DM203L2056_106.wav,點心店生理當㜮頭家坐在門口打烏蠅
DM203L2056_107.wav,佢𨃰柵欄毋堵好嗄頓著下身疾都佇毋著
DM203L2056_108.wav,草結先窿入去等火較猛兜竹笐正窿入去
DM203L2056_109.wav,這兜紙箱無疊好請你同𠊎裝好勢來
DM203L2056_110.wav,佢從細在外國戴所以毋曉講家鄉个話語
DM203L2056_111.wav,去發展較落後个國家愛注意安全同衛生
DM203L2056_112.wav,青天白日你還在該睡毋使做事係毋係
DM203L2056_113.wav,佢去當店當金毋知哪時正有錢贖轉來
DM203L2056_114.wav,聽講厥奶寒著當傷重驚怕係肺炎正得
DM203L2056_115.wav,𠊎逐個月个所費無已多這兜錢罅用咧
DM203L2056_116.wav,阿伯姆腳毋好加兩日愛手術換膝頭腕
DM203L2056_117.wav,堆都歸間拉拉雜雜个東西愛尋一雙鞋都難
DM203L2056_118.wav,蝦公腳盡賤生去滿哪都係除毋會淨
DM203L2056_119.wav,阿舅種个檨逐粒都成斤重又甜又多汁
DM203L2056_120.wav,佢食酒醉咧講話顛顛倒倒聽都毋識
DM203L2056_121.wav,這下刻印用機器較多手工刻个較少咧
DM203L2056_122.wav,舊曆七月該下已多寺廟會辦普渡活動
DM203L2056_123.wav,這牛乳粉愛摝勻正使得毋好分佢結矻
DM203L2056_124.wav,無採佢頭擺對你恁好你仰顛倒恩將仇報
DM203L2056_125.wav,東西毋好儘採抨在巷路項會礙著人哦
DM203L2056_126.wav,若個性恁孤老合人毋得難怪愛輒輒換頭路
DM203L2056_127.wav,這款手路也敢在該展風神實在毋知見笑
DM203L2056_128.wav,該風景你定著愛親目看過正會知有幾靚
DM203L2056_129.wav,有事情用講个斯好莫恁泥動手動腳歪看相
DM203L2056_130.wav,若倈透日透夜讀書考著公務人員乜值啦
DM203L2056_131.wav,同佢講無兩句話佢斡頭斯走毋知在譴麼个
DM203L2056_132.wav,打發粄碗粄會用著秥米軟硬正較堵好
DM203L2056_133.wav,一到寒天阿姆斯會用泥缽燉雞分吾等食
DM203L2056_134.wav,該斯堪毋得半角銀个東西仰脣愛恁計較
DM203L2056_135.wav,照理講佢練習恁久咧應當真熟絡正著
DM203L2056_136.wav,厥氣力真大使得搬得贏一大籃高麗菜
DM203L2056_137.wav,若這坵田總下係肥泥怪得收成會恁好
DM203L2056_138.wav,屋家有人過身孝子愛請人去外家報喪
DM203L2056_139.wav,做生理愛秤頭足人客正會輒輒來交關
DM203L2056_140.wav,狗食東西个時節猴呷呷別儕一來斯咬佢
DM203L2056_141.wav,佢透長年在外國做生理單淨過年掛紙正會轉臺灣
DM203L2056_142.wav,將半燥濕个鹹菜揤入盎肚倒覆放斯會變做覆菜
DM203L2056_143.wav,背帶毋單淨背細人成半下綑被骨乜會暫用著
DM203L2056_144.wav,阿玲玩具搞撇無收揫害厥姆躪著跌去四腳惹天
DM203L2056_145.wav,今晡日莊項做鬧熱阿姆㓾雞捋鴨來款待人客
DM203L2056_146.wav,這垤布當嗍水正放落去斯同歸桌个水嗍去燥燥
DM203L2056_147.wav,團圓飯真豐沛有爌肉有長年菜還過有菜頭粄
DM203L2056_148.wav,年下家家屋屋愛拚掃愛辦年貨大家都無閒濟借
