錄音檔檔名,辨認出之客語漢字
ZM304P2022_118,韶日𠊎討坐頭枋車去福里車到站啊較緊落車
ZM304P2022_119,請問田中火車頭仰子去𠊎渡你去火車頭足多人哦
ZM304P2022_120,接送車會對本院駛到園林火車頭在本院大門口坐車
ZM304P2022_121,請問你對哪位來𠊎對臺中來
ZM304P2022_122,𠊎爸準備討去苗栗出差個半月
ZM304P2022_123,佢一個人去桃園打拚厥依真擘心
ZM304P2022_124,請問你識來過雲林無
ZM304P2022_125,請問𠊎討去臺北愛仰子盤車
ZM304P2022_126,請問到位宜蘭愛駛幾久愛駛八點鐘
ZM304P2022_127,到位花蓮大約猶有幾多公里猶有兩公里
ZM304P2022_128,阿松哥八月三十一討渡夫娘
ZM304P2022_129,有一日初七學校放假遐日來去䀴電影好無
ZM304P2022_130,根據政府个公告七月二十七个放假毋過進前一個禮拜六愛上班
ZM304P2022_131,王先生你掛个係一月三十一晨早个門診
ZM304P2022_132,報名對六月十二開始到七月十五為止
ZM304P2022_133,客語認證个認證日期係二月十九
ZM304P2022_135,今年客家桐花祭對十月初五開始到五月三十為止
ZM304P2022_136,今日係拜幾今日係拜三店內底有買一送一个活動
ZM304P2022_137,你拁𠊎䀴下今日係拜幾今日係拜四
ZM304P2022_138,後禮拜六愛考試你知無後禮拜六愛記得交作業
ZM304P2022_139,上禮拜一歸日落雨
ZM304P2022_140,拜五佢請假你代理一下好無
ZM304P2022_141,𠊎無戴手錶毋知這幾多點這滿係五點
ZM304P2022_142,你韶日討坐幾多點个火車𠊎討坐兩點个火車
ZM304P2022_143,今日六點愛開會哦請鬥準備資料
ZM304P2022_144,十一點好食飯啊食飯前愛先洗手食飯後愛湯嘴
ZM304P2022_145,超過一頓猶吂到即算慢到啊
ZM304P2022_146,𠊎逐日八點會䀴電視新聞毋好直直䀴電視目珠會䀴壞去
ZM304P2022_147,天氣變好啊你等下有閒無十點作垺來去運動
ZM304P2022_148,這下幾多點啊四點大家作垺來去打鬥四
ZM304P2022_149,你韶日腳癲討來七點你人先食無要緊
ZM304P2022_150,為著赴舊天䀴電視佢划飯划真緊
ZM304P2022_151,歹勢啦請你韶日十二點正擱打電話來掛號
ZM304P2022_153,一百空七年度客語認證正式開始報名啊
ZM304P2022_154,小姐先生𠊎討點菜𠊎討點二號餐
ZM304P2022_155,你討辦个業務在八樓𠊎拁你擪電梯
ZM304P2022_156,請對九號櫃臺脣頭个樓梯行起去即在八樓
ZM304P2022_157,門診間在一樓你著電扶梯起去門診間即在你个倒手裡
ZM304P2022_158,三十二路公車來啊較緊上車
ZM304P2022_159,你屋下門牌係幾多號𠊎屋下門牌係八十二號
ZM304P2022_160,阿弟本來攏真定事佢正考著二十七分爺哀真失望
ZM304P2022_161,請問你幾多號𠊎係直直直號
ZM304P2022_162,一斤正四十五箍定價數真實在算較便宜兜好無
ZM304P2022_163,佢在路上撿著九十七箍
ZM304P2022_164,這西瓜幾多錢五十四箍
ZM304P2022_165,你掛个係二十號愛先拁你收掛號費兩百箍
ZM304P2022_166,請你去油茄領藥你个號碼係十四六號勞力請慢行
ZM304P2022_167,你係十十七號等下喊著你个號碼正請你去櫃臺辦理
ZM304P2022_168,這條索幾長四九公尺這菜仰子賣一拿九十七箍
ZM304P2022_169,檢查報告大約愛等九十分鐘請你先坐一下
ZM304P2022_170,司機先生𠊎愛攔時間七十五分鐘會到位無
ZM304P2022_171,好跋起來啊較緊去洗面洗牙猶愛幾久擱五分鐘
ZM304P2022_172,佢這擺買火車票開八百箍
ZM304P2022_173,這個幾多錢這個兩千五百箍
ZM304P2022_174,佢去踅百貨公司刷卡買物件開三萬箍
ZM304P2022_175,桌崠有九支燒水罐紙箱內底有三粒球
ZM304P2022_176,對這行路去火車頭愛行五分鐘
ZM304P2022_177,這本書攏總有九百頁𠊎算一下攏總愛九百箍
ZM304P2022_178,你幾多歲啊𠊎今年七歲
ZM304P2022_179,這領衫𠊎開六百箍
ZM304P2022_180,頭家結卵一囥幾多錢結卵一囥二十九箍
ZM304P2022_181,伸這兜歸下賣得你四百箍即好
ZM304P2022_182,𠊎聽講阿美著著三千萬个大獎有影抑無影
ZM304P2022_183,桌真久無捽泥粉真賁喊救護車人擱去遐裡鬥相共
ZM304P2022_184,請問你屋下有幾多個人𠊎屋下攏總有四個人
ZM304P2022_185,𠊎今日慢到八分鐘得先生罵
ZM304P2022_186,佢請假兩日得頭家扣月俸
ZM304P2022_187,請問到中點猶有幾多站猶有七站即會到位啊
ZM304P2022_188,你後生今年幾多歲𠊎後生今年八歲足得人惜哦
ZM304P2022_189,五斤牛眼毋知係傷多抑係傷少
ZM304P2022_190,頭家請八個妹子來揪生理
ZM304P2022_191,若係討掛號麻煩健保卡得𠊎猶擱繳六百箍
ZM304P2022_192,三頓食飽飯食藥一日食三擺一擺兩粒
ZM304P2022_193,這兩種藥毋會用做補食愛隔五點鐘正會用食哦
ZM304P2022_194,愛注意哦這兩種目藥水請隔四點鐘正點
ZM304P2022_195,你討歇睏幾多日𠊎討歇睏四日因為阿舅討渡夫娘
ZM304P2022_196,𠊎人有七個人𠊎人想討坐偎窗門个位
ZM304P2022_197,作文題目係𠊎若係有七萬箍想討做麼个
ZM304P2022_198,夜市內底牛子褲一領正賣三百又靚又便宜
ZM304P2022_199,𠊎這站嗽無歇你幾時即有著這個問題兩日前
ZM304P2022_200,檢查好啊六日後正擱轉來得先生䀴聽報告
ZM304Q2002_001,上擺上擺有兩個阿母
ZM304Q2002_002,共下渡細子人上山去撿樵
ZM304Q2002_003,當在遐剁啊剁啊
ZM304Q2002_004,一隻老虎對樹林內飆出來跳到歸日頭前
ZM304Q2002_005,行頭前个阿母驚到嘟嘟顫一下即跪落去
ZM304Q2002_006,拁細子藏在後背講老虎大王
ZM304Q2002_007,拜託你饒赦𠊎後生个命啦愛食食𠊎
ZM304Q2002_008,老虎講𠊎想討先食細子人个嫩肉較甜等下正來食你
ZM304Q2002_009,老虎食食摔摔擎起來即拁佢个後生食淨
ZM304Q2002_010,老虎一轉身牙豺豺討食另外一個細子
ZM304Q2002_011,佢阿母著出擎便大刜鐮出力刜過去
ZM304Q2002_012,老虎血流血得斡頭拚走啊
ZM304Q2002_013,香茅係真賤个草類形像菅榛个樣
ZM304Q2002_014,葉利利會割人有水有日光个所在即會生
ZM304Q2002_015,猶毋驚蔭半山塞草个中央嘛係生到大嫲墩
ZM304Q2002_016,有時樹園底猶䀴會著生到青溜溜个香茅
ZM304Q2002_017,香茅猶滿足耐旱利用春夏之交
ZM304Q2002_018,雨水較足遐時務拁香茅種種落去
ZM304Q2002_019,毋使去䀴佢過成半個月即會生到真靚
ZM304Q2002_020,香茅生到大約兩三尺長即會用割起來焗油
ZM304Q2002_021,焗香茅个事真粗險普通人做毋奈何
ZM304Q2002_022,愛擔到香茅寮下請人代工
ZM304Q2002_023,香茅油个香味真重會用做香精
ZM304Q2002_024,大約十五新年代隔下
ZM304Q2002_025,香茅油在國際上真時行價數足好
ZM304Q2002_026,尤其臺灣出產个香茅油品質精純
ZM304Q2002_027,受著國際人士个歡迎
ZM304Q2002_028,遐當時在桃竹苗地區䀴會著个山坡地
ZM304Q2002_029,大部分得人快活來種香茅種淨淨
ZM304Q2002_030,有一兜較崎个所在嘛得人想辦法插一兜香茅落去
ZM304Q2002_031,遐時務作穡人加一種副業
ZM304Q2002_032,對家庭經濟有真大个幫助
ZM304Q2002_033,客家燒炒原本喊做炒肉又喊做燒炒
ZM304Q2002_034,本來係客家夫娘人用佢靈活个頭腦
ZM304Q2002_035,發揮省儉个精神炒出來个莊下菜這下變做一款名菜
ZM304Q2002_036,聽講有一家人三子嫂輪流煮一儕做一日伙頭
ZM304Q2002_037,有一日辦三牲拜神明大嫂拁拜過个豬肉切做豬肉盤
ZM304Q2002_038,雞肉即做仙草雞湯擱炒擎盤青菜豐沛賞著
ZM304Q2002_039,第二日輪著二嫂个伙頭
ZM304Q2002_040,䀴著頭日食伸个三層肉即拁佢切較幼兜
ZM304Q2002_041,擱用豆腐乾切做一條一條
ZM304Q2002_042,差不多喊擱香个豆腐乾炒肉絲嘛係真落飯
ZM304Q2002_043,第三日輪著三嫂个伙頭
ZM304Q2002_044,䀴著猶有昨暗伸个豆腐乾炒肉絲
ZM304Q2002_045,雄雄想著即拁鬥牲个魷魚用水浸軟切絲
ZM304Q2002_046,擱加兜仔芹菜蔥作垺炒
ZM304Q2002_047,頭尾在遐疊頭油和米酒即變做大家相爭愛食个好菜
ZM304Q2002_048,臺灣係太平洋脣頭个一個島
ZM304Q2002_049,逐年熱天不時有颱風會來
ZM304Q2002_050,逐回聽著氣象報告講颱風討來
ZM304Q2002_051,歸臺灣个人皮即挷緪緪
ZM304Q2002_052,準備好等大風大雨到來
ZM304Q2002_053,若係講颱風會入來大家即較緊張
ZM304Q2002_054,這裡驚屋崠得風吹翻遐裡驚屋下得水蔭一來
ZM304Q2002_055,大風行過个所在帶來大雨
ZM304Q2002_056,三崠崩山落石田洋个水滿天滿地
ZM304Q2002_057,溪水流毋會俐加上海水倒灌入來
ZM304Q2002_058,歸下流入人个屋下底大路變圳溝
ZM304Q2002_059,學校運動坪變魚塘蹛在山崠个人愛疏開
ZM304Q2002_060,蹛在海脣較低个人嘛愛徙走
ZM304Q2002_061,仰子逐回颱風若來即會造成人嚴重个災害
ZM304Q2002_062,係毋係普通時無做好防災準備
ZM304Q2002_063,當然遐係一個原因
ZM304Q2002_064,毋過人類對大自然過度開發正係頭大个原因
ZM304Q2002_065,成過有一座伯公廟儕儕都講伯公伯婆真靈
ZM304Q2002_066,有一日有四家人共齊去求伯公
ZM304Q2002_067,第一個講伯公伯婆求你保護韶日晨早落雨
ZM304Q2002_068,𠊎種个麥就毋使沃水
ZM304Q2002_069,第二個講伯公伯婆
ZM304Q2002_070,你愛保護韶日晨早好天𠊎愛炙魚脯
ZM304Q2002_071,第三個講伯公啊你保護韶日晨早吹南風
ZM304Q2002_072,𠊎駛帆船順南猶一個較緊講
ZM304Q2002_073,毋會用韶日晨早𠊎个船外駛向南外吹北風
ZM304Q2002_074,伯公聽著頭那疾今討仰子辦
ZM304Q2002_075,愛仰子辦正好咧
ZM304Q2002_076,伯婆講毋使擘心𠊎來辦
ZM304Q2002_077,佢就講半夜落雨日時晴魚脯會燥麥會生
ZM304Q2002_078,晨早南風下晝北四副豬頭𠊎討得
ZM304Q2002_079,碗粄這站毋知起麼个癖晨早時起來即想討食碗粄
ZM304Q2002_080,猶細漢蹛在外媽屋下逐日天討光即得舅㜷喊起來
ZM304Q2002_081,去廳下拜好擱入去灶下跈佢共下做粄
ZM304Q2002_082,舅㜷做碗粄賣鬥相共顧一屋下人个食著
ZM304Q2002_083,天吂光灶下即𠊎人兩個
ZM304Q2002_084,事頭對一個細子人來講有較辛苦兜
ZM304Q2002_085,毋過等舅㜷做好粄有兩碗碗粄會用食早頓
ZM304Q2002_086,論起來嘛係福氣个生活這滿自家成家
ZM304Q2002_087,上班个人堵著歇睏日有通睡
ZM304Q2002_088,不時睡到日頭炙屎胐等行到菜市討來買碗粄
ZM304Q2002_089,正䀴著空空个擔子做一下賣淨淨
ZM304Q2002_090,半點都無伸想討食又早早挷毋會起來
ZM304Q2002_091,仰子正好想啊想即自家來學做正著
ZM304Q2002_092,決定自家動手學做即愛認真對網路內底尋資料參考
ZM304Q2002_093,問阿依佢人有經驗个人
ZM304Q2002_094,一步一步拁買來个在來米粉拁水攪好
ZM304Q2002_095,漕入碗擱囥在電鑊炊炊粄个時務
ZM304Q2002_096,會用來炒配料等到配料炒好
ZM304Q2002_097,碗粄嘛差不多炊好啊
ZM304Q2002_098,頭擺炊好个碗粄面上緣水水矮下丁丁
ZM304Q2002_099,會用食毋過口感無好
ZM304Q2002_100,去請教阿依佢人得著个結果係在炊碗粄个時
ZM304Q2002_101,久久愛攪擎下米漿水拁米漿正毋會炊底
ZM304Q2002_102,造成矮下丁丁面上水水个情形
ZM304Q2002_103,佢照步來會打開籠床蓋擱用箸拁逐碗攪擱正擱炊落
ZM304Q2002_104,遐時猶細漢對真多事情攏毋會去多想
ZM304Q2002_105,即無去了解做麼个舅㜷會用來炊碗粄
ZM304Q2002_106,這滿了解事情原因會用學著一擺寶貴个經驗
ZM304Q2002_107,知失敗个原因𠊎即興興擱做一擺
ZM304Q2002_108,這下知在這個過程愛注意麼个寬寬無恁攔緊
ZM304Q2002_109,拁愛攪過个米漿水即一碗一碗攪過
ZM304Q2002_110,遐愛炊幾久个時間即炊幾久
ZM304Q2002_111,這兜過程半點都毋會得你韌皮
ZM304Q2002_112,頭尾炊出來个碗粄食起來得阿依佢人講會用
ZM304Q2002_113,這下正式成功啊
ZM304Q2002_114,後次擺討食碗粄毋使擱早早起來去菜市攔人个時間
ZM304Q2002_115,又擱有通享受自家好食个美食啊
ZM304Q2002_116,阿依佢人䀴著𠊎學做碗粄笑到喊毋敢
ZM304Q2002_117,直直問做麼个愛恁麻煩
ZM304Q2002_118,𠊎應佢人講其實食著碗粄个時務
ZM304Q2002_119,𠊎總係會想起猶細漢蹛在外媽屋下
ZM304Q2002_120,逐日天討光个時跈舅㜷在灶下做碗粄
ZM304Q2002_121,等𠊎食過早頓佢𢱤炊好个粄出去賣
ZM304Q2002_122,遐時年歲小又無跈在爺母个身脣
ZM304Q2002_123,毋過猶有人來惜這滿自家會用照顧自家
ZM304Q2002_124,食著自家做个粄想起成過
ZM304Q2002_125,這碗粄仰子會影響日心咧
ZM309P2101_001,佢起性地啊
ZM309P2101_002,恁久無䀴著
ZM309P2101_003,𠊎轉來啊
ZM309P2101_004,你討去哪位
ZM309P2101_005,真得人惜哦
ZM309P2101_006,真得人慼哦
ZM309P2101_007,阿依猶吂轉
ZM309P2101_008,有閒正來尞
ZM309P2101_009,你夫娘真靚
ZM309P2101_010,拁電火關莫
ZM309P2101_011,駛車愛細義
ZM309P2101_012,坐飛機較緊
ZM309P2101_013,寒著愛戴嘴揞
ZM309P2101_014,你个胃毋堵好
ZM309P2101_015,實在足難相信
ZM309P2101_016,勞力你个照顧
ZM309P2101_017,上課毋好啄睡
ZM309P2101_018,今日天氣真好
ZM309P2101_019,昨日無閒歸日
ZM309P2101_020,歹勢無要緊
ZM309P2101_021,得𠊎想一下
ZM309P2101_022,有人在屋下無
ZM309P2101_023,阿怙無在屋下
ZM309P2101_024,厥丈夫真緣投
ZM309P2101_025,歹勢攪吵啊
ZM309P2101_026,你愛攔時間無
ZM309P2101_027,有麼个問題無
ZM309P2101_028,你想到真周到
ZM309P2101_029,這站無閒麼个
ZM309P2101_030,你傷遠到位啊
ZM309P2101_031,𠊎愛睡當晝
ZM309P2101_032,請在這斡倒裡
ZM309P2101_033,五月節愛食餡粽
ZM309P2101_034,你个手機腳好
ZM309P2101_035,你个功課做好吂
ZM309P2101_036,𠊎會細義一兜
ZM309P2101_037,這個想法真誠好
ZM309P2101_038,會用無毋會用
ZM309P2101_039,你會無無問題
ZM309P2101_040,𠊎真愛食青菜
ZM309P2101_041,你愛啉麼个飲料
ZM309P2101_042,這雙鞋無幾合腳
ZM309P2101_043,臺灣不時有地動
ZM309P2101_044,這位毋會用食薰
ZM309P2101_045,天氣變到真涼爽
ZM309P2101_046,韶日晨早正聯絡
ZM309P2101_047,請問愛麼个服務
ZM309P2101_048,勞力毋使細義
ZM309P2101_049,𠢕早食飽吂
ZM309P2101_050,阿公在間底歇睏
ZM309P2101_051,阿依在灶下煮飯
ZM309P2101_052,請問哪位有便所
ZM309P2101_053,有失眠个問題無
ZM309P2101_054,祝福你量早康復
ZM309P2101_055,算較便宜兜好無
ZM309P2101_056,𠊎想討學做麵包
ZM309P2101_057,這個皮包係麼儕个
ZM309P2101_058,阿妹背書包去學校
ZM309P2101_059,阿姊真愛食菜頭粄
ZM309P2101_060,寒天北部不時落雨
ZM309P2101_061,毋好為著這來失志
ZM309P2101_062,係麼儕打來个電話
ZM309P2101_063,垃圾愛做資源回收
ZM309P2101_064,今日个菜口味仰子
ZM309P2101_065,𠊎昨暗夜失眠啊
ZM309P2101_066,佢愛照顧佢个阿依
ZM309P2101_067,麻煩你開電好好無
ZM309P2101_068,恁暗啊好去睡啊
ZM309P2101_069,阿弟在廳下䀴電視
ZM309P2101_070,𠊎逐晨早掃泥下
ZM309P2101_071,入來屋下內底愛脫鞋
ZM309P2101_072,坐火車愛先打車票
ZM309P2101_073,老儕坐巴士毋使錢
ZM309P2101_074,你按算在這歇幾久
ZM309P2101_075,請問愛仰子提票咧
ZM309P2101_076,請問收銀臺在哪位
ZM309P2101_077,𠊎討加一頂眠床
ZM309P2101_078,請問你哪位無快活
ZM309P2101_079,你這個症頭幾久啊
ZM309P2101_080,𠊎開食个藥得你
ZM309P2101_081,請問內科愛仰子行
ZM309P2101_082,阿叔毋會慣勢著西裝
ZM309P2101_083,慢慢子行毋使攔緊
ZM309P2101_084,恭喜發財新年快樂
ZM309P2101_085,請毋好在車底食物件
ZM309P2101_086,學生愛著制服去學校
ZM309P2101_087,阿伯蹛个樓屋有電梯
ZM309P2101_088,𠊎行去郵便局寄批
ZM309P2101_089,𠊎在十字路口等你
ZM309P2101_090,佢這擺用信用卡納錢
ZM309P2101_091,在網路買物件真利便
ZM309P2101_092,佢著新褲去外媽屋下
ZM309P2101_093,恁吵你仰子拄會核
ZM309P2101_094,今日个報紙你有䀴吂
ZM309P2101_095,共下來去公園運動啦
ZM309P2101_096,𠊎無閒到無閒挾掣
ZM309P2101_097,請問高鐵車頭仰子行
ZM309P2101_098,𠊎尿急想討屙尿
ZM309P2101_099,阿妹在洗浴間洗膴身
ZM309P2101_100,𠊎逐日騎鐵馬上班
ZM309P2101_101,上禮拜一歸日落雨
ZM309P2101_102,桌崠有六支燒水罐
ZM309P2101_103,紙箱內底有兩粒球
ZM309P2101_104,請問你識來過雲林無
ZM309P2101_105,猶愛幾久擱九分鐘
ZM309P2101_106,這本書攏總有五百頁
ZM309P2101_107,這領衫𠊎開五百箍
ZM309P2101_108,佢蹛哪位佢蹛新竹市
ZM309P2101_109,請問中壢火車頭仰子去
ZM309P2101_110,後禮拜五愛記得交作業
ZM309P2101_111,這滿九點啊十二點
ZM309P2101_112,佢在路上撿著七十六箍
ZM309P2101_113,𠊎屋下攏總有六個人
ZM309P2101_114,阿松哥四月初八討渡夫娘
ZM309P2101_115,後禮拜二愛考試你知無
ZM309P2101_116,你韶日九點討來五點
ZM309P2101_117,這西瓜幾多錢七十四箍
ZM309P2101_118,佢這擺買火車票開七百箍
ZM309P2101_119,請問這個拜六有空个房間無
ZM309P2101_120,韶日𠊎討坐頭枋車去鳳山
ZM309P2101_121,𠊎逐日一點愛䀴電視新聞
ZM309P2101_122,𠊎算一下攏總愛六百箍
ZM309P2101_123,你幾多歲啊𠊎今年四歲
ZM309P2101_124,超過六點啊吂到即算慢到啊
ZM309P2101_125,三十八路公車來啊較緊上車
ZM309P2101_126,佢正考著十六分爺哀真失望
ZM309P2101_127,請問你幾多號𠊎係八十號
ZM309P2101_128,這個幾多錢這個兩千八百箍
ZM309P2101_129,請問你對哪位來𠊎對臺北來
ZM309P2101_130,𠊎爸準備討去花蓮出差個半月
ZM309P2101_131,請問𠊎討去高雄愛仰子盤車
ZM309P2101_132,一斤正九十七箍定價數真實在
ZM309P2101_133,對這行路去火車頭愛行八分鐘
ZM309P2101_134,伸這兜歸下賣得你三百箍即好
ZM309P2101_135,𠊎今日慢到四分鐘得先生罵
ZM309P2101_136,坐捷運毋會用食物件
ZM309P2101_137,寒天著膨線衫真燒暖
ZM309P2101_138,請問遊客中心在哪位
ZM309P2101_139,請問愛去哪位領行李
ZM309P2101_140,請問係跳表算錢係無
ZM309P2101_141,請在下一個路口歇車
ZM309P2101_142,這係特價商品係毋係
ZM309P2101_143,會用算較便宜一兜無
ZM309P2101_144,請問這有免稅服務無
ZM309P2101_145,𠊎想討喊客房服務
ZM309P2101_146,請問你討辦麼個手續
ZM309P2101_147,結婚證人愛滿二十歲
ZM309P2101_148,今日有哪位無快活無
a0bm6c0wdy,路上正見講
a2q59n9mzj,這條壁真偎哦即算係對𠊎和𠊎連嘛係莫擘心𫣆人做會到个團結作垺即會用啊
a3e20b4d1j,莫擘心𠊎這啊擱有真多个事頭愛做
aaf3vsmma8,毋知這有幾深咧
aanz2e9exe,怪奇啊係仰子在行動个時窗門會打開
acs2zgxxpz,好哦𫣆人行吂
ae4uc6pogs,假落皮即係𠊎係韓國戰隊正式个配角形隊員真心色呢這係𠊎第一擺聽著韓國戰隊有配角形隊員
agqq8z17uv,勞力毋過𠊎已經有團隊啊𠊎人有在保護大家安全啊好啊這若係你傷愛阿叔揪你好位
ajm157h64p,你人有危險你人敢無聽著駱客講个𠊎人即攏蹛在大石脣下著啊著啊無著啊毋過這真危險水頭崠毋會核啊
alnv71fvsz,這滿請把利有危險啊𠊎毋著得事情變到擱較壞啊嘿嘿𠊎得了真錢愛先想好勢个人攏做毋著啊嗯大家事情變到有一兜麻煩呢
aoodpfzktd,好輪著恁儕擇𫣆人這滿討賞个遊戲啊𫣆人已經尞過佢做人啊換你做佢
apk2pwi5w1,準備哦
aul96fpj2k,這係麼个
avlc877hn8,定著會捎著佢个交得你啊哦無問題這隻貓討種啊哦
axs8xj3ubs,來啦𠊎想這會係一個得大家了解王國戰隊个圓美任務自由打開攝影機因為𠊎人討用𠊎人个早期拁銃手送去樹林王國哦真好觀眾人定著會真佮意个
b1vslfjked,𠊎毋會得你人失望个愛去針對變身
b5vcwr69wo,遐天起來真驚人細義哦大家拁這火山準備到爆發啊哦這兜寫頭獎會直接流入去烏葉村討仰子這攏愛怪𠊎啦
b6vo4s8w23,情況若來若壞啊大家𠊎腳愛有疏描這條膨空對石頭跳下腳鎖過去若係石頭跳無因為地動到落嘛會合入去石頭獎內底定好啊𠊎有一個雞肉
bd5dxc3k38,毋使你个講啊𠊎相信你無問題無問題你總係會拁𠊎講愛仰子做著毋過你人係你人愛𠊎自家和一陣新人講事𠊎實在會鼻鼻塞
bdwlw3dllp,你知个即想𠊎點遐款物件在這真難發生遐款事情
bg142urvrq,恁儕攏毋會用破壞𠊎个屙角
blav6bx4cr,嗯用去剪蟲遐猶在啊
borae8k00y,毋會用見過講著歐國戰隊䀴起來佢人已經在進行救援行動啊麼个佢人麼个時務毋會用
buccq2mwsg,𠊎無䀴佢無在做事時務昨日佢修理草區五號个行動路猶有草區四號个野草區三號个輪草區二號个列縫包花麻吉聯區細手草
bvr2ffkrx3,莫著急細子𠊎人即到哦
bxuzp4o1hn,其實這間貨店頭下差不多這駁子拁佢搶走啊真失禮𠊎早即知你人一直想討個貨毋過莫擘心𠊎來啊有另外一個物件偎過來啊
bzgl2rntue,䀴蕊儕先生來動做電影哦足好个你這個主意𠊎人大家同意
c1z1h8o2ef,做了好大家這滿拁阿春挾個特利場啊
c37igh1ued,𠊎準備好啊
c4ltqtgep7,𫣆人出發攔緊啊
c52uo4j0ir,大家𠊎無應該拁草皮毋好捽走𠊎正來想討鬥相共落屋下熟真失禮𠊎拁你个手鑊提走啊事實上阿弟𠊎想拁你回失禮
cagrpbx72b,你頭下講麼个你隨拁機器人割莫無會毒空子機已經壞去哦
ccf5z9l34v,嘿等下翻蹛在夾穀昂穀𠊎人个莊頭在泥下底遐臺機器一定會造成傷害个𫣆人毋會用在遐款事情發生著無著啊
cd0j26ezto,插玻璃當你偎過白行炸好个時你應當會用對窗門入去遐若愛打開開關佢即會隨打開啊好來啦
cnopwijuf3,毋過建議用二十六个音子來算𠊎䀴這邊个行尋會真危險毋過𠊎感覺𫣆人會用去試䀴望个
cplwdtpv3a,真麼个破啊地動个意思啦有幾嚴重毋會想壞啦毋過已經罅會歇著這個水桶水桶猶有幾久會變去咧無幾久割一個地動歸個水桶即會變去啊
csllciejyy,好團隊𫣆人討到位啊希望係恁𠊎頭難戇啊𠊎討食肯無差力啦
ctgm0qnx3q,自由場尾當在直行機面上䀴著英國戰隊進行一件行在䀴著个密報任務
cvabyrikfr,遐海个人个系統出現問題等𠊎來修理一下落雲你在做麼个啊啊大家敢有人䀴著遐個
cvsd4kubnc,你毋會用怪𠊎望路啊必起提地圖个人即係你有名哦有人愛鬥相共啊足好个這係一個頭路
dbxk0nighh,細義兜遐兜丁插一兜仔打著小翕你閃開拁落皮你若鬥相共若壞啦好啊落紋拁佢人揪起來
dfgeg9thc8,各位觀眾𠊎係自由場尾在這危險做現場个天崠特別寶特水一直過起來啊𠊎毋會曉泅水歹勢𠊎知這脣頭無猶有恁久𠊎會驚个時即會走入寶特場大
dptflzp367,和个認真錢个長林戇古法恁係共樣提結你人放係樓空轉家會用拁房空留到恁大恁巨大物件係麼个啊會用做到恁大大係機器定著一大真大大个機器
dxypverlod,足好个
e0kvfhsocd,你係講𠊎會拁佢人討轉去佳路
e5e3uc1lka,即係這個啊𫣆䀴起來會真偎哦屙壞啊屙壞啊
e5l2346tod,受著
e7q20thfco,大家加油𫣆人會用在落門走去打開火煙袋進去
efegm6s42l,這下會有一兜會起呢𫣆人會跌落去𫣆人討跌落去啊救命哦救命哦自由歇落來你若會擱較壞啦主事理路客
efmtbs0832,大力啦得觀眾䀴望早期時代个年代啦你確定𫣆人个執行任務呢毋會要緊來一兜仔花式表演啊毋會有損失啊啦著無大概啦淰淰會練開始
egj20fdk1m,即一定會變𠊎保證你愛𠊎人離開這莫講想離開這個山崁个路即在水頭遐裡事實上猶擱有另外一條路得靠尾另外一兜係細人種挾掘
ehkhlm60vp,𠊎愛擱較多个石頭遐兜相共無愛請拁𠊎鬥了解
ei9dki9tgo,頭下敢係射不利个人供𠊎𠊎毋係無歡喜哦真歡喜你無仰子輒偎力啊大家𠊎毋係挑持討得人驚毋過射頭獎偎過莊頭啊
enwq6dbnex,猶𠊎計算出遐條路係兩背个圓呢足好个恁𫣆人即有兩背个機會得觀眾知王國專頭有幾勇
eowclp7xx0,無問題
ep5zcr11zc,提結落銀猶愛得石頭獎輪落來變真鎮石頭个樣這係在遐兜石頭跳毋會合入去个方法得屋和石頭獎堵安開一條路
es9zyh1mjh,毋會保證好啦真歹勢𠊎無應該發生地大家𫣆人隨去面上集合𫣆人討分享𫣆人个辦法大力啦得𠊎一個承認連感阿怙
etc8d45au9,喂喂喂阿弟
evrscmrza5,佢著你啊總算攔著
excwmfnqun,無緊著無緊著無著失禮你這係在遐無閒个啦捷伯鵟嘿得無䀴著大鵟啦招車啊哈哈哈哈著𠊎感覺這擺係大鵟啦佮大鱗贏啊
f15nm1jnfj,遐係麼个
f3t9y2xag6,若係𫣆人毋係在疶日目這會真好賞个
f584d1zzgs,行著攏安全啊路客勞力駛擺騎擺力拁佢人接合起來好路客𠊎人正經即會在遐兜行安全呢
f6flbmub0q,比了後
f71ki415y0,莫擘心落魂𠊎對這滿開始𠊎定著會怪怪个𠊎定著愛講䀴起來你毋會擱做出危險个行為啊著𠊎會怪到像一隻貓共款
f753afjt7k,愛壞啊駱家若像在遐下腳手腳正回答駱家𠊎想毋會著信號佢無著个毋會用用阿依花金剛所以無法度啊哦若係𫣆人
fbvepuz5qo,阿叔實在精神厲害个係同手利好啊好啦𫣆人開始要狗
fe6t5d5x6a,䀴起來冰上个蕊蜂係枷落皮造成个
fffq6i8vcf,渡你人大家好運王國戰隊𠊎人即靠你人啊加油哦這係白行詐惑
fgo6wc8xbw,平原安國个貓屋係記得高高嚴煞大崠啊遐兜地崠會得佢人倒落去𫣆人毋會用得遐款事情發生好啦大家𠊎人來啊
fhgd7reu9q,必死
fi4ztadm8s,大地得羊石頭屋嘛係愛拁佢人救去安靜个所在拁你買凳𠊎討渡毋會核啊𫣆人愛硬直走啊𠊎有一個建議𢱤倒討个
fjr7pgpp3y,𠊎人討轉去啊啊走到恁
